stock_code,entry_date,exit_date,entry_price,exit_price,return_pct,holding_days,strategy
2317.TW,2026-01-14 00:00:00,2026-01-20 00:00:00,234.5,223.5,-4.690831556503198,6,原始策略
2059.TW,2015-12-31 00:00:00,2016-01-13 00:00:00,426.0,393.5,-7.629107981220658,13,原始策略
2059.TW,2016-01-14 00:00:00,2016-02-15 00:00:00,397.0,406.0,2.2670025188916876,32,原始策略
2059.TW,2016-02-19 00:00:00,2016-02-22 00:00:00,417.0,410.0,-1.6786570743405276,3,原始策略
2059.TW,2016-04-13 00:00:00,2016-05-09 00:00:00,380.0,365.0,-3.9473684210526314,26,原始策略
2059.TW,2016-06-21 00:00:00,2016-06-27 00:00:00,373.5,367.5,-1.6064257028112447,6,原始策略
2059.TW,2016-06-28 00:00:00,2016-08-02 00:00:00,369.0,373.0,1.084010840108401,35,原始策略
2059.TW,2016-08-08 00:00:00,2016-10-11 00:00:00,374.5,389.0,3.871829105473965,64,原始策略
2059.TW,2016-12-08 00:00:00,2017-05-10 00:00:00,388.0,431.0,11.082474226804123,153,原始策略
2059.TW,2017-05-24 00:00:00,2017-05-25 00:00:00,445.0,436.0,-2.0224719101123596,1,原始策略
2059.TW,2017-05-31 00:00:00,2017-06-01 00:00:00,446.0,440.5,-1.2331838565022422,1,原始策略
2059.TW,2017-08-31 00:00:00,2017-09-01 00:00:00,420.0,407.0,-3.0952380952380953,1,原始策略
2059.TW,2017-10-02 00:00:00,2017-10-06 00:00:00,419.0,415.5,-0.8353221957040573,4,原始策略
2059.TW,2018-02-08 00:00:00,2018-03-30 00:00:00,415.0,401.0,-3.3734939759036147,50,原始策略
2059.TW,2018-04-02 00:00:00,2018-06-11 00:00:00,409.0,428.0,4.645476772616137,70,原始策略
2059.TW,2018-06-12 00:00:00,2018-06-19 00:00:00,430.0,423.0,-1.627906976744186,7,原始策略
2059.TW,2018-06-20 00:00:00,2018-07-02 00:00:00,429.0,426.5,-0.5827505827505828,12,原始策略
2059.TW,2018-07-03 00:00:00,2018-07-06 00:00:00,438.0,421.5,-3.767123287671233,3,原始策略
2059.TW,2018-07-16 00:00:00,2018-07-17 00:00:00,433.0,423.5,-2.1939953810623556,1,原始策略
2059.TW,2018-07-18 00:00:00,2018-07-19 00:00:00,430.0,425.5,-1.0465116279069768,1,原始策略
2059.TW,2018-07-23 00:00:00,2018-07-24 00:00:00,429.5,426.0,-0.8149010477299184,1,原始策略
2059.TW,2018-07-25 00:00:00,2018-07-30 00:00:00,430.0,427.0,-0.6976744186046512,5,原始策略
2059.TW,2018-08-01 00:00:00,2018-08-02 00:00:00,429.5,427.0,-0.5820721769499418,1,原始策略
2059.TW,2018-08-06 00:00:00,2018-08-08 00:00:00,430.0,413.0,-3.953488372093023,2,原始策略
2059.TW,2018-12-03 00:00:00,2018-12-04 00:00:00,349.0,347.0,-0.5730659025787965,1,原始策略
2059.TW,2019-01-04 00:00:00,2019-02-22 00:00:00,334.0,327.0,-2.095808383233533,49,原始策略
2059.TW,2019-02-25 00:00:00,2019-04-03 00:00:00,330.0,333.0,0.9090909090909091,37,原始策略
2059.TW,2019-07-01 00:00:00,2019-07-03 00:00:00,308.5,305.5,-0.9724473257698543,2,原始策略
2059.TW,2019-07-16 00:00:00,2019-08-30 00:00:00,321.0,328.0,2.1806853582554515,45,原始策略
2059.TW,2019-09-02 00:00:00,2019-09-05 00:00:00,330.0,325.0,-1.5151515151515151,3,原始策略
2059.TW,2019-09-11 00:00:00,2019-11-29 00:00:00,329.5,356.0,8.042488619119878,79,原始策略
2059.TW,2019-12-02 00:00:00,2019-12-03 00:00:00,360.5,352.5,-2.219140083217753,1,原始策略
2059.TW,2019-12-31 00:00:00,2020-01-02 00:00:00,362.0,352.0,-2.7624309392265194,2,原始策略
2059.TW,2020-01-20 00:00:00,2020-01-30 00:00:00,360.0,344.5,-4.305555555555555,10,原始策略
2059.TW,2020-02-04 00:00:00,2020-02-05 00:00:00,360.5,359.0,-0.4160887656033287,1,原始策略
2059.TW,2020-02-06 00:00:00,2020-02-20 00:00:00,369.5,355.0,-3.924221921515562,14,原始策略
2059.TW,2020-04-28 00:00:00,2020-04-29 00:00:00,317.5,314.5,-0.9448818897637795,1,原始策略
2059.TW,2020-05-20 00:00:00,2020-07-13 00:00:00,323.5,333.0,2.936630602782071,54,原始策略
2059.TW,2020-07-14 00:00:00,2020-08-10 00:00:00,333.5,332.5,-0.29985007496251875,27,原始策略
2059.TW,2020-08-11 00:00:00,2020-08-12 00:00:00,334.0,325.0,-2.694610778443114,1,原始策略
2059.TW,2020-08-19 00:00:00,2020-08-20 00:00:00,335.0,329.5,-1.6417910447761193,1,原始策略
2059.TW,2020-10-16 00:00:00,2020-10-19 00:00:00,292.0,290.5,-0.5136986301369862,3,原始策略
2059.TW,2020-10-20 00:00:00,2020-10-22 00:00:00,294.5,287.0,-2.5466893039049237,2,原始策略
2059.TW,2020-11-05 00:00:00,2020-11-10 00:00:00,292.5,290.5,-0.6837606837606838,5,原始策略
2059.TW,2020-11-16 00:00:00,2020-11-17 00:00:00,292.5,288.0,-1.5384615384615385,1,原始策略
2059.TW,2020-11-23 00:00:00,2021-01-06 00:00:00,294.5,288.0,-2.2071307300509337,44,原始策略
2059.TW,2021-01-13 00:00:00,2021-07-19 00:00:00,295.0,373.0,26.440677966101696,187,原始策略
2059.TW,2021-09-07 00:00:00,2021-09-09 00:00:00,392.0,377.0,-3.826530612244898,2,原始策略
2059.TW,2021-09-10 00:00:00,2021-09-29 00:00:00,382.0,379.5,-0.6544502617801047,19,原始策略
2059.TW,2021-09-30 00:00:00,2021-10-04 00:00:00,388.0,379.0,-2.3195876288659796,4,原始策略
2059.TW,2021-10-15 00:00:00,2022-01-06 00:00:00,388.5,490.0,26.126126126126124,83,原始策略
2059.TW,2022-05-12 00:00:00,2022-06-16 00:00:00,425.0,420.0,-1.1764705882352942,35,原始策略
2059.TW,2022-07-22 00:00:00,2022-10-12 00:00:00,434.0,423.5,-2.4193548387096775,82,原始策略
2059.TW,2022-11-04 00:00:00,2022-11-07 00:00:00,437.5,430.0,-1.7142857142857144,3,原始策略
2059.TW,2022-11-08 00:00:00,2022-11-11 00:00:00,441.0,432.0,-2.0408163265306123,3,原始策略
2059.TW,2023-02-02 00:00:00,2023-02-06 00:00:00,408.5,399.0,-2.3255813953488373,4,原始策略
2059.TW,2023-02-24 00:00:00,2023-03-01 00:00:00,417.5,403.0,-3.473053892215569,5,原始策略
2059.TW,2023-04-10 00:00:00,2023-08-04 00:00:00,403.5,817.0,102.47831474597274,116,原始策略
2059.TW,2023-08-07 00:00:00,2023-08-10 00:00:00,877.0,787.0,-10.262257696693272,3,原始策略
2059.TW,2023-08-15 00:00:00,2023-09-18 00:00:00,881.0,811.0,-7.945516458569807,34,原始策略
2059.TW,2023-09-22 00:00:00,2023-10-18 00:00:00,829.0,809.0,-2.4125452352231602,26,原始策略
2059.TW,2023-11-07 00:00:00,2024-04-16 00:00:00,796.0,1175.0,47.61306532663316,161,原始策略
2059.TW,2024-04-18 00:00:00,2024-04-22 00:00:00,1290.0,1110.0,-13.953488372093023,4,原始策略
2059.TW,2024-04-30 00:00:00,2024-05-03 00:00:00,1230.0,1185.0,-3.6585365853658534,3,原始策略
2059.TW,2024-05-06 00:00:00,2024-05-30 00:00:00,1200.0,1165.0,-2.9166666666666665,24,原始策略
2059.TW,2024-06-12 00:00:00,2024-06-18 00:00:00,1215.0,1170.0,-3.7037037037037033,6,原始策略
2059.TW,2024-06-20 00:00:00,2024-07-18 00:00:00,1210.0,1200.0,-0.8264462809917356,28,原始策略
2059.TW,2024-08-16 00:00:00,2024-09-04 00:00:00,1215.0,1150.0,-5.349794238683128,19,原始策略
2059.TW,2024-09-13 00:00:00,2024-09-18 00:00:00,1185.0,1150.0,-2.9535864978902953,5,原始策略
2059.TW,2024-09-19 00:00:00,2024-09-20 00:00:00,1210.0,1165.0,-3.71900826446281,1,原始策略
2059.TW,2024-09-24 00:00:00,2024-09-25 00:00:00,1190.0,1160.0,-2.5210084033613445,1,原始策略
2059.TW,2024-09-27 00:00:00,2024-09-30 00:00:00,1205.0,1100.0,-8.71369294605809,3,原始策略
2059.TW,2024-10-23 00:00:00,2025-01-13 00:00:00,1245.0,1400.0,12.449799196787147,82,原始策略
2059.TW,2025-01-14 00:00:00,2025-01-15 00:00:00,1415.0,1375.0,-2.8268551236749118,1,原始策略
2059.TW,2025-01-20 00:00:00,2025-02-03 00:00:00,1460.0,1370.0,-6.164383561643835,14,原始策略
2059.TW,2025-02-06 00:00:00,2025-03-31 00:00:00,1425.0,1650.0,15.789473684210526,53,原始策略
2059.TW,2025-04-14 00:00:00,2025-04-16 00:00:00,1585.0,1570.0,-0.9463722397476341,2,原始策略
2059.TW,2025-04-17 00:00:00,2025-04-22 00:00:00,1615.0,1570.0,-2.786377708978328,5,原始策略
2059.TW,2025-04-23 00:00:00,2025-11-13 00:00:00,1670.0,3775.0,126.04790419161678,204,原始策略
2301.TW,2015-12-31 00:00:00,2016-05-03 00:00:00,31.69182586669922,37.31376647949219,17.73940269784307,124,原始策略
2301.TW,2016-05-04 00:00:00,2016-05-05 00:00:00,38.20929718017578,37.36351776123047,-2.213543512609099,1,原始策略
2301.TW,2016-05-10 00:00:00,2016-05-12 00:00:00,38.10979461669922,37.264015197753906,-2.219322952149165,2,原始策略
2301.TW,2016-05-13 00:00:00,2016-08-24 00:00:00,38.358551025390625,45.650001525878906,19.008670310987142,103,原始策略
2301.TW,2016-08-30 00:00:00,2016-09-12 00:00:00,47.75,47.150001525878906,-1.256541307059882,13,原始策略
2301.TW,2016-09-29 00:00:00,2016-09-30 00:00:00,47.400001525878906,45.29999923706055,-4.43038443294527,1,原始策略
2301.TW,2016-10-25 00:00:00,2016-10-26 00:00:00,46.599998474121094,45.95000076293945,-1.3948449194534014,1,原始策略
2301.TW,2016-11-15 00:00:00,2016-12-23 00:00:00,46.75,47.5,1.6042780748663104,38,原始策略
2301.TW,2016-12-30 00:00:00,2017-01-03 00:00:00,48.599998474121094,48.04999923706055,-1.1316857084952683,4,原始策略
2301.TW,2017-01-04 00:00:00,2017-01-19 00:00:00,49.54999923706055,47.79999923706055,-3.53178612905225,15,原始策略
2301.TW,2017-01-23 00:00:00,2017-01-24 00:00:00,48.45000076293945,47.20000076293945,-2.579979319538328,1,原始策略
2301.TW,2017-02-02 00:00:00,2017-04-19 00:00:00,49.04999923706055,50.599998474121094,3.160039268439823,76,原始策略
2301.TW,2017-04-21 00:00:00,2017-05-08 00:00:00,51.0,50.099998474121094,-1.7647088742723651,17,原始策略
2301.TW,2017-05-15 00:00:00,2017-05-16 00:00:00,50.900001525878906,50.0,-1.7681758328068453,1,原始策略
2301.TW,2017-06-22 00:00:00,2017-06-23 00:00:00,51.79999923706055,50.5,-2.5096510737599713,1,原始策略
2301.TW,2017-06-26 00:00:00,2017-06-27 00:00:00,51.29999923706055,50.79999923706055,-0.9746588838909496,1,原始策略
2301.TW,2017-07-05 00:00:00,2017-07-06 00:00:00,51.099998474121094,50.0,-2.1526389568840654,1,原始策略
2301.TW,2017-07-14 00:00:00,2017-07-26 00:00:00,50.900001525878906,50.29999923706055,-1.1787863867023705,12,原始策略
2301.TW,2017-07-27 00:00:00,2017-07-28 00:00:00,50.900001525878906,50.599998474121094,-0.5893969405978957,1,原始策略
2301.TW,2017-10-18 00:00:00,2017-10-23 00:00:00,45.599998474121094,44.400001525878906,-2.6315723429754274,5,原始策略
2301.TW,2017-12-18 00:00:00,2017-12-21 00:00:00,40.29999923706055,39.29999923706055,-2.4813896251401997,3,原始策略
2301.TW,2017-12-22 00:00:00,2018-01-11 00:00:00,39.5,38.79999923706055,-1.7721538302264634,20,原始策略
2301.TW,2018-01-12 00:00:00,2018-02-06 00:00:00,40.099998474121094,39.29999923706055,-1.9950106421496097,25,原始策略
2301.TW,2018-02-23 00:00:00,2018-03-14 00:00:00,42.70000076293945,40.75,-4.5667464358265635,19,原始策略
2301.TW,2018-03-15 00:00:00,2018-03-23 00:00:00,42.349998474121094,40.5,-4.368355468186325,8,原始策略
2301.TW,2018-03-27 00:00:00,2018-03-28 00:00:00,40.79999923706055,40.599998474121094,-0.4901979575474675,1,原始策略
2301.TW,2018-04-02 00:00:00,2018-04-03 00:00:00,41.099998474121094,40.29999923706055,-1.946470235429016,1,原始策略
2301.TW,2018-04-12 00:00:00,2018-04-18 00:00:00,40.95000076293945,40.650001525878906,-0.7325988558516756,6,原始策略
2301.TW,2018-04-20 00:00:00,2018-04-23 00:00:00,40.849998474121094,40.25,-1.468784569236151,3,原始策略
2301.TW,2018-06-07 00:00:00,2018-06-13 00:00:00,40.599998474121094,39.79999923706055,-1.9704415446480266,6,原始策略
2301.TW,2018-07-13 00:00:00,2018-08-10 00:00:00,37.54999923706055,37.20000076293945,-0.9320865012845523,28,原始策略
2301.TW,2018-09-13 00:00:00,2018-10-04 00:00:00,37.349998474121094,36.79999923706055,-1.4725549117267782,21,原始策略
2301.TW,2018-11-01 00:00:00,2019-03-04 00:00:00,37.0,43.099998474121094,16.486482362489443,123,原始策略
2301.TW,2019-03-18 00:00:00,2019-03-19 00:00:00,44.29999923706055,44.150001525878906,-0.3385952906657284,1,原始策略
2301.TW,2019-03-20 00:00:00,2019-03-28 00:00:00,44.45000076293945,44.04999923706055,-0.8998909314134607,8,原始策略
2301.TW,2019-03-29 00:00:00,2019-04-11 00:00:00,44.849998474121094,44.25,-1.3377892854718803,13,原始策略
2301.TW,2019-04-15 00:00:00,2019-04-30 00:00:00,44.5,43.54999923706055,-2.1348331751448386,15,原始策略
2301.TW,2019-05-07 00:00:00,2019-05-08 00:00:00,44.29999923706055,43.29999923706055,-2.2573363819912187,1,原始策略
2301.TW,2019-05-28 00:00:00,2019-07-22 00:00:00,44.349998474121094,43.0,-3.0439650971100676,55,原始策略
2301.TW,2019-08-01 00:00:00,2020-01-30 00:00:00,46.25,45.650001525878906,-1.2972939980996623,182,原始策略
2301.TW,2020-04-06 00:00:00,2020-04-07 00:00:00,42.25,42.099998474121094,-0.35503319734652367,1,原始策略
2301.TW,2020-04-08 00:00:00,2020-06-23 00:00:00,42.150001525878906,47.400001525878906,12.45551556333076,76,原始策略
2301.TW,2020-07-31 00:00:00,2020-08-14 00:00:00,49.599998474121094,47.20000076293945,-4.838705211722626,14,原始策略
2301.TW,2020-08-17 00:00:00,2020-08-20 00:00:00,47.849998474121094,46.900001525878906,-1.985364636439807,3,原始策略
2301.TW,2020-09-16 00:00:00,2020-09-17 00:00:00,47.5,47.099998474121094,-0.8421084755345395,1,原始策略
2301.TW,2020-11-04 00:00:00,2021-05-12 00:00:00,47.25,61.20000076293945,29.523811138496196,189,原始策略
2301.TW,2021-05-21 00:00:00,2021-06-29 00:00:00,63.099998474121094,57.400001525878906,-9.033275889190236,39,原始策略
2301.TW,2021-07-30 00:00:00,2021-08-16 00:00:00,64.0999984741211,58.599998474121094,-8.580343417980734,17,原始策略
2301.TW,2021-08-30 00:00:00,2021-09-08 00:00:00,61.0,59.599998474121094,-2.2950844686539447,9,原始策略
2301.TW,2021-09-13 00:00:00,2021-10-20 00:00:00,60.599998474121094,60.400001525878906,-0.330027975706295,37,原始策略
2301.TW,2021-10-22 00:00:00,2021-10-25 00:00:00,61.099998474121094,60.5,-0.9819942538545613,3,原始策略
2301.TW,2021-10-26 00:00:00,2021-11-23 00:00:00,60.79999923706055,60.400001525878906,-0.6578909805936686,28,原始策略
2301.TW,2021-11-24 00:00:00,2021-11-26 00:00:00,60.70000076293945,60.099998474121094,-0.9884716330756496,2,原始策略
2301.TW,2021-11-29 00:00:00,2021-11-30 00:00:00,60.599998474121094,60.29999923706055,-0.4950482584395773,1,原始策略
2301.TW,2021-12-03 00:00:00,2022-03-18 00:00:00,60.599998474121094,65.5,8.085811302406922,105,原始策略
2301.TW,2022-03-22 00:00:00,2022-04-07 00:00:00,67.5,66.4000015258789,-1.6296273690682872,16,原始策略
2301.TW,2022-04-08 00:00:00,2022-04-11 00:00:00,67.5999984741211,66.5,-1.627216714423743,3,原始策略
2301.TW,2022-04-13 00:00:00,2022-04-20 00:00:00,68.0999984741211,65.69999694824219,-3.5242313944998673,7,原始策略
2301.TW,2022-04-21 00:00:00,2022-04-27 00:00:00,66.80000305175781,65.5999984741211,-1.796413956309155,6,原始策略
2301.TW,2022-07-20 00:00:00,2022-08-23 00:00:00,64.5999984741211,64.5999984741211,0.0,34,原始策略
2301.TW,2022-08-24 00:00:00,2022-08-29 00:00:00,64.9000015258789,64.5,-0.616335156354974,5,原始策略
2301.TW,2022-08-30 00:00:00,2022-09-28 00:00:00,65.30000305175781,64.0999984741211,-1.8376792060569678,29,原始策略
2301.TW,2022-09-29 00:00:00,2022-09-30 00:00:00,64.69999694824219,63.79999923706055,-1.3910320767118558,1,原始策略
2301.TW,2022-10-04 00:00:00,2022-10-11 00:00:00,65.4000015258789,63.79999923706055,-2.4464866230702387,7,原始策略
2301.TW,2022-10-19 00:00:00,2022-10-20 00:00:00,65.0,63.70000076293945,-1.9999988262469952,1,原始策略
2301.TW,2022-10-21 00:00:00,2022-10-24 00:00:00,65.5,64.5,-1.5267175572519083,3,原始策略
2301.TW,2022-10-25 00:00:00,2022-10-27 00:00:00,64.69999694824219,64.5,-0.30911430861763145,2,原始策略
2301.TW,2022-11-01 00:00:00,2022-11-22 00:00:00,66.69999694824219,64.0999984741211,-3.898048865187563,21,原始策略
2301.TW,2022-11-24 00:00:00,2022-11-25 00:00:00,66.0999984741211,64.5,-2.420572633972921,1,原始策略
2301.TW,2022-11-28 00:00:00,2022-12-07 00:00:00,65.5,62.599998474121094,-4.427483245616651,9,原始策略
2301.TW,2022-12-14 00:00:00,2022-12-19 00:00:00,65.0999984741211,64.19999694824219,-1.3824908555668858,5,原始策略
2301.TW,2023-01-05 00:00:00,2023-03-16 00:00:00,64.9000015258789,70.0,7.858240915583749,70,原始策略
2301.TW,2023-03-23 00:00:00,2023-04-24 00:00:00,71.30000305175781,72.0,0.9817628587393588,32,原始策略
2301.TW,2023-04-26 00:00:00,2023-09-11 00:00:00,72.19999694824219,127.5,76.5928052481783,138,原始策略
2301.TW,2023-12-14 00:00:00,2023-12-15 00:00:00,114.5,112.0,-2.1834061135371177,1,原始策略
2301.TW,2023-12-22 00:00:00,2024-01-03 00:00:00,115.5,112.5,-2.5974025974025974,12,原始策略
2301.TW,2024-01-05 00:00:00,2024-01-10 00:00:00,114.5,107.0,-6.550218340611353,5,原始策略
2301.TW,2024-01-22 00:00:00,2024-01-23 00:00:00,114.5,113.5,-0.8733624454148471,1,原始策略
2301.TW,2024-03-12 00:00:00,2024-03-14 00:00:00,115.0,112.0,-2.608695652173913,2,原始策略
2301.TW,2024-03-19 00:00:00,2024-03-27 00:00:00,116.0,112.5,-3.0172413793103448,8,原始策略
2301.TW,2024-05-23 00:00:00,2024-06-04 00:00:00,112.0,107.0,-4.464285714285714,12,原始策略
2301.TW,2024-06-14 00:00:00,2024-06-18 00:00:00,107.5,105.5,-1.8604651162790697,4,原始策略
2301.TW,2024-06-27 00:00:00,2024-06-28 00:00:00,108.0,106.0,-1.8518518518518516,1,原始策略
2301.TW,2024-07-01 00:00:00,2024-07-05 00:00:00,110.5,107.0,-3.167420814479638,4,原始策略
2301.TW,2024-07-08 00:00:00,2024-07-09 00:00:00,107.5,107.0,-0.46511627906976744,1,原始策略
2301.TW,2024-07-10 00:00:00,2024-07-22 00:00:00,109.0,106.0,-2.7522935779816518,12,原始策略
2301.TW,2024-08-01 00:00:00,2024-08-02 00:00:00,109.0,106.0,-2.7522935779816518,1,原始策略
2301.TW,2024-08-13 00:00:00,2024-08-15 00:00:00,108.0,107.0,-0.9259259259259258,2,原始策略
2301.TW,2024-08-16 00:00:00,2024-08-20 00:00:00,108.0,107.0,-0.9259259259259258,4,原始策略
2301.TW,2024-08-23 00:00:00,2024-08-28 00:00:00,107.5,106.5,-0.9302325581395349,5,原始策略
2301.TW,2024-10-21 00:00:00,2024-10-22 00:00:00,106.0,105.0,-0.9433962264150944,1,原始策略
2301.TW,2024-11-11 00:00:00,2024-11-12 00:00:00,109.0,105.0,-3.669724770642202,1,原始策略
2301.TW,2024-11-13 00:00:00,2024-11-14 00:00:00,107.0,105.0,-1.8691588785046727,1,原始策略
2301.TW,2024-11-22 00:00:00,2024-11-27 00:00:00,107.0,104.5,-2.336448598130841,5,原始策略
2301.TW,2025-01-16 00:00:00,2025-03-11 00:00:00,107.5,105.0,-2.3255813953488373,54,原始策略
2301.TW,2025-03-12 00:00:00,2025-03-20 00:00:00,107.0,102.5,-4.205607476635514,8,原始策略
2301.TW,2025-04-15 00:00:00,2025-04-17 00:00:00,89.5999984741211,88.0999984741211,-1.6741071713670181,2,原始策略
2301.TW,2025-04-18 00:00:00,2025-11-07 00:00:00,89.0,166.5,87.07865168539325,203,原始策略
2301.TW,2025-11-10 00:00:00,2025-11-12 00:00:00,169.0,166.5,-1.4792899408284024,2,原始策略
2301.TW,2025-12-22 00:00:00,2025-12-30 00:00:00,169.0,162.0,-4.142011834319527,8,原始策略
2301.TW,2025-12-31 00:00:00,2026-01-08 00:00:00,163.5,161.5,-1.2232415902140672,8,原始策略
2301.TW,2026-01-12 00:00:00,2026-01-20 00:00:00,164.5,161.5,-1.82370820668693,8,原始策略
2301.TW,2026-01-22 00:00:00,2026-02-02 00:00:00,177.0,160.5,-9.322033898305085,11,原始策略
4938.TW,2015-12-31 00:00:00,2016-01-07 00:00:00,72.0,65.69999694824219,-8.750004238552517,7,原始策略
4938.TW,2016-01-08 00:00:00,2016-01-11 00:00:00,67.0,64.5999984741211,-3.5820918296700097,3,原始策略
4938.TW,2016-01-12 00:00:00,2016-01-14 00:00:00,66.5999984741211,65.5999984741211,-1.5015015359025452,2,原始策略
4938.TW,2016-01-18 00:00:00,2016-03-23 00:00:00,68.0,75.5,11.029411764705882,65,原始策略
4938.TW,2016-05-25 00:00:00,2016-05-26 00:00:00,67.5999984741211,66.30000305175781,-1.9230701948328457,1,原始策略
4938.TW,2016-05-30 00:00:00,2016-06-24 00:00:00,67.5999984741211,66.5,-1.627216714423743,25,原始策略
4938.TW,2016-06-27 00:00:00,2016-08-02 00:00:00,67.0,75.0,11.940298507462686,36,原始策略
4938.TW,2016-08-12 00:00:00,2016-09-02 00:00:00,77.30000305175781,75.0999984741211,-2.8460601433141735,21,原始策略
4938.TW,2016-09-05 00:00:00,2016-09-12 00:00:00,75.9000015258789,75.30000305175781,-0.7905118077191579,7,原始策略
4938.TW,2016-09-13 00:00:00,2016-11-03 00:00:00,76.0,81.0,6.578947368421052,51,原始策略
4938.TW,2016-11-04 00:00:00,2016-11-11 00:00:00,81.69999694824219,74.69999694824219,-8.56793177658816,7,原始策略
4938.TW,2017-02-08 00:00:00,2017-04-20 00:00:00,78.19999694824219,85.19999694824219,8.951406998945348,71,原始策略
4938.TW,2017-04-21 00:00:00,2017-08-01 00:00:00,87.4000015258789,94.69999694824219,8.352397362603904,102,原始策略
4938.TW,2017-08-02 00:00:00,2017-08-03 00:00:00,95.19999694824219,94.9000015258789,-0.31512125207985153,1,原始策略
4938.TW,2017-08-04 00:00:00,2017-08-09 00:00:00,95.4000015258789,94.80000305175781,-0.6289292080968507,5,原始策略
4938.TW,2017-12-20 00:00:00,2017-12-21 00:00:00,72.30000305175781,71.80000305175781,-0.6915629030362035,1,原始策略
4938.TW,2017-12-22 00:00:00,2017-12-25 00:00:00,72.30000305175781,71.80000305175781,-0.6915629030362035,3,原始策略
4938.TW,2017-12-29 00:00:00,2018-01-04 00:00:00,72.0,71.9000015258789,-0.1388867696126302,6,原始策略
4938.TW,2018-01-05 00:00:00,2018-02-06 00:00:00,72.0,71.5,-0.6944444444444444,32,原始策略
4938.TW,2018-02-21 00:00:00,2018-02-22 00:00:00,76.0,73.69999694824219,-3.02631980494449,1,原始策略
4938.TW,2018-03-12 00:00:00,2018-03-19 00:00:00,77.4000015258789,75.5,-2.454782284782818,7,原始策略
4938.TW,2018-06-05 00:00:00,2018-06-13 00:00:00,67.30000305175781,66.69999694824219,-0.89153948931352,8,原始策略
4938.TW,2018-07-16 00:00:00,2018-08-21 00:00:00,65.30000305175781,64.30000305175781,-1.5313934965782225,36,原始策略
4938.TW,2018-08-29 00:00:00,2018-08-30 00:00:00,66.0,64.5,-2.272727272727273,1,原始策略
4938.TW,2018-08-31 00:00:00,2018-09-03 00:00:00,66.19999694824219,65.19999694824219,-1.5105740877629348,3,原始策略
4938.TW,2018-09-14 00:00:00,2018-09-20 00:00:00,65.5999984741211,63.599998474121094,-3.0487805587205785,6,原始策略
4938.TW,2018-09-21 00:00:00,2018-09-26 00:00:00,65.0999984741211,62.099998474121094,-4.608295038889404,5,原始策略
4938.TW,2019-01-25 00:00:00,2019-02-13 00:00:00,51.0,50.70000076293945,-0.5882337981579351,19,原始策略
4938.TW,2019-02-15 00:00:00,2019-03-25 00:00:00,50.79999923706055,51.400001525878906,1.1811068854911215,38,原始策略
4938.TW,2019-03-26 00:00:00,2019-05-06 00:00:00,52.0,57.0,9.615384615384617,41,原始策略
4938.TW,2019-06-12 00:00:00,2019-06-13 00:00:00,52.20000076293945,51.5,-1.3409976105525925,1,原始策略
4938.TW,2019-06-14 00:00:00,2019-07-31 00:00:00,52.0,50.900001525878906,-2.1153816810021033,47,原始策略
4938.TW,2019-08-30 00:00:00,2019-09-03 00:00:00,52.400001525878906,51.900001525878906,-0.9541984454963496,4,原始策略
4938.TW,2019-09-04 00:00:00,2020-01-30 00:00:00,52.400001525878906,62.79999923706055,19.84732329835023,148,原始策略
4938.TW,2020-03-27 00:00:00,2020-05-15 00:00:00,60.099998474121094,62.599998474121094,4.159733882649753,49,原始策略
4938.TW,2020-05-29 00:00:00,2020-06-30 00:00:00,64.5,64.0,-0.7751937984496124,32,原始策略
4938.TW,2020-07-03 00:00:00,2020-07-07 00:00:00,66.0999984741211,65.5999984741211,-0.7564296695040859,4,原始策略
4938.TW,2020-08-14 00:00:00,2020-08-20 00:00:00,66.69999694824219,64.0,-4.047971621853789,6,原始策略
4938.TW,2020-09-18 00:00:00,2020-09-21 00:00:00,65.5999984741211,64.19999694824219,-2.134148717139377,3,原始策略
4938.TW,2020-11-13 00:00:00,2021-03-02 00:00:00,64.0999984741211,73.9000015258789,15.288616669334774,109,原始策略
4938.TW,2021-03-03 00:00:00,2021-03-04 00:00:00,75.5,74.30000305175781,-1.589399931446606,1,原始策略
4938.TW,2021-03-19 00:00:00,2021-03-22 00:00:00,75.0,74.0,-1.3333333333333335,3,原始策略
4938.TW,2021-03-25 00:00:00,2021-03-26 00:00:00,75.69999694824219,73.80000305175781,-2.509899568137954,1,原始策略
4938.TW,2021-05-31 00:00:00,2021-06-07 00:00:00,73.5,72.9000015258789,-0.8163244545865221,7,原始策略
4938.TW,2021-06-08 00:00:00,2021-06-09 00:00:00,73.5,72.69999694824219,-1.0884395262011055,1,原始策略
4938.TW,2021-06-16 00:00:00,2021-06-30 00:00:00,73.80000305175781,68.80000305175781,-6.775067470516734,14,原始策略
4938.TW,2021-09-23 00:00:00,2021-09-29 00:00:00,66.0999984741211,65.80000305175781,-0.453850876381991,6,原始策略
4938.TW,2021-09-30 00:00:00,2021-10-01 00:00:00,67.0,66.0,-1.4925373134328357,1,原始策略
4938.TW,2021-10-04 00:00:00,2021-11-26 00:00:00,66.0999984741211,67.30000305175781,1.8154381321302666,53,原始策略
4938.TW,2021-12-09 00:00:00,2022-03-07 00:00:00,68.0,67.5999984741211,-0.588237538057215,88,原始策略
4938.TW,2022-03-08 00:00:00,2022-04-15 00:00:00,68.5999984741211,70.30000305175781,2.478140838848611,38,原始策略
