,qqq_close,qqq_above_20ma,tw0050_close,tw0050_above_120ma,tw_market_score,us_market_score,buy_hold_value,position_size,qqq_daily_return,tw0050_daily_return,portfolio_daily_return,portfolio_value,drawdown
2020-11-03,274.6499938964844,False,26.149999618530273,True,,,211065.14070630644,0.5,0.0172975135940443,0.011605386175374877,0.014451449884709588,195816.50498103417,-0.033167812728607915
2020-11-04,286.9100036621094,True,26.537500381469727,True,,,217861.21692595974,1.0,0.044638667533507315,0.014818385032207226,0.02972852628285727,201637.8410959801,-0.004425316638197898
2020-11-05,294.3900146484375,True,26.512500762939453,True,,,221127.40197918937,1.0,0.026070931270619768,-0.0009420487299448554,0.012564441270337456,204171.30790830817,0.0
2020-11-06,294.6099853515625,True,26.674999237060547,True,,,221773.0615737898,1.0,0.000747208438396596,0.00612912661744236,0.003438167527919478,204873.28306929138,0.0
2020-11-09,288.5899963378906,True,27.024999618530273,True,,,220255.111085215,1.0,-0.02043375755403587,0.01312091439475882,-0.0036564215796385247,204124.17997598543,-0.003656421579638539
2020-11-10,283.4200134277344,True,26.774999618530273,True,,,217097.68211523493,1.0,-0.01791462966756152,-0.009250693932612797,-0.013582661800087159,201351.6302741515,-0.017189419442010877
2020-11-11,289.760009765625,True,27.1875,True,,,221326.3091040076,1.0,0.022369614132797144,0.015406176931716864,0.018887895532257004,205154.73883201936,0.0
2020-11-12,288.3999938964844,True,27.200000762939453,True,,,220759.23684592047,1.0,-0.0046935940892626205,0.00045979817708330373,-0.0021168979560896584,204720.44718470375,-0.0021168979560896484
2020-11-13,290.92999267578125,True,27.3125,True,,,222271.22954629533,1.0,0.008772534094452666,0.0041360012465083695,0.006454267670480518,206041.76774845432,0.0
2020-11-16,293.20001220703125,True,28.200000762939453,True,,,226276.20806903133,1.0,0.007802631520978265,0.0324943071099113,0.020148469315444784,210193.19398363406,0.0
2020-11-17,292.2699890136719,True,28.399999618530273,True,,,226533.03978355776,1.0,-0.00317197528867319,0.007092157807799149,0.0019600912595629794,210605.19182598102,0.0
2020-11-18,290.1099853515625,True,28.587499618530273,True,,,226196.86937484512,1.0,-0.007390439467968579,0.006602112764736212,-0.00039416335161618354,210522.17897770312,-0.0003941633516161763
2020-11-19,292.3800048828125,True,28.537500381469727,True,,,227045.28232210194,1.0,0.007824685966941525,-0.001748989513869148,0.0030378482265361884,211161.71340575704,0.0
2020-11-20,290.3800048828125,True,28.5,True,,,226023.20185585873,1.0,-0.006840413046718452,-0.0013140737965290361,-0.004077243421623744,210300.75569887462,-0.004077243421623713
2020-11-23,290.3900146484375,True,28.862499237060547,True,,,227248.22143312273,1.0,3.447126336753037e-05,0.012719271475808647,0.0063768713695880885,211641.81656689348,0.0
2020-11-24,294.4700012207031,True,28.725000381469727,True,,,228612.72210086958,1.0,0.014050023645630905,-0.004763927560862968,0.004643048042383968,212624.479688991,0.0
2020-11-25,296.2799987792969,True,28.487499237060547,True,,,228623.76786071953,1.0,0.006146628013347755,-0.008268098912276756,-0.0010607354494645005,212398.94136596096,-0.0010607354494644673
2020-11-27,299.010009765625,True,28.662500381469727,True,,,230435.7918116872,1.0,0.009214293902983783,0.006143085532109849,0.007678689717546816,214029.8869330456,0.0
2020-11-30,299.6199951171875,True,28.325000762939453,True,,,229572.6469782064,1.0,0.0020400164932292686,-0.011774953826026557,-0.004867468666398644,212988.10316472617,-0.004867468666398613
2020-12-01,303.4599914550781,True,28.575000762939453,True,,,232134.36395096843,1.0,0.012816221882617329,0.008826125093246207,0.010821173487931768,215292.88437993717,0.0
2020-12-02,303.8500061035156,True,28.850000381469727,True,,,233234.97935882438,1.0,0.001285225925722111,0.009623783418649445,0.005454504672185778,216467.20042367585,0.0
2020-12-03,304.2799987792969,True,28.850000381469727,True,,,233427.57663839124,1.0,0.001415147826703489,0.0,0.0007075739133517445,216620.36696779192,0.0
2020-12-04,305.5199890136719,True,29.325000762939453,True,,,235582.30637340437,1.0,0.004075161822497675,0.016464484408631685,0.01026982311556468,218845.01981977985,0.0
2020-12-07,307.25,True,29.600000381469727,True,,,237283.11723537673,1.0,0.005662513251303958,0.00937765085680109,0.007520082054052524,220490.75232594533,0.0
2020-12-08,308.2900085449219,True,30.012500762939453,True,,,239137.8358109221,1.0,0.0033848935554821047,0.013935823518703705,0.008660358537092905,222400.28129520133,0.0
2020-12-09,301.30999755859375,True,30.012500762939453,True,,,236011.43109979306,1.0,-0.022641054827798768,0.0,-0.011320527413899384,219882.59281394005,-0.011320527413899488
2020-12-10,302.5199890136719,True,29.649999618530273,True,,,235332.85374811967,1.0,0.004015769356749743,-0.012078338532082955,-0.004031284587666606,218996.18350643304,-0.015306175733878201
2020-12-11,301.8500061035156,True,29.6875,True,,,235159.0267630284,1.0,-0.0022146731934661323,0.0012647683626374473,-0.0004749524154143425,218892.17074011013,-0.015773858444156998
2020-12-14,304.0400085449219,True,29.5625,True,,,235719.07157839218,1.0,0.007255267176158986,-0.004210526315789442,0.0015223704301847718,219225.40570824384,-0.0142755016696375
2020-12-15,307.2900085449219,True,29.262500762939453,True,,,236164.6750711316,1.0,0.010689382675503456,-0.010147965735663345,0.0002707084699200557,219284.75188239073,-0.014008657698931724
2020-12-16,308.9800109863281,True,29.8125,True,,,238773.49039231718,1.0,0.005499698637807082,0.018795360024633112,0.012147529331220097,221948.5198377714,-0.002031298948000406
2020-12-17,311.0,True,29.649999618530273,True,,,239131.12087835936,1.0,0.006537604187480062,-0.00545074654825084,0.0005434288196146109,222069.13305992205,-0.0014889739947753656
2020-12-18,310.05999755859375,True,29.549999237060547,True,,,238373.3843897297,1.0,-0.0030225158887661197,-0.003372694190769243,-0.0031976050397676814,221359.0436808728,-0.004681817883793311
2020-12-21,308.9200134277344,True,29.837499618530273,True,,,238830.7907866818,1.0,-0.0036766565820666175,0.009729285580121205,0.003026314499027294,222028.94576425504,-0.001669672038109537
2020-12-22,309.760009765625,True,29.5,True,,,238070.669778332,1.0,0.0027191386164016063,-0.011311256735489716,-0.004296059059544055,221075.09630032352,-0.005958558087967688
2020-12-23,308.20001220703125,True,29.537500381469727,True,,,237498.19786341194,1.0,-0.005036148984415734,0.0012711993718550474,-0.0018824748062803431,220658.92800124217,-0.007829816058765662
2020-12-24,309.55999755859375,True,29.700000762939453,True,,,238654.48587974207,1.0,0.004412671309853566,0.005501494011716401,0.004957082660784984,221752.75254718453,-0.0029115464434027044
2020-12-28,312.67999267578125,True,30.0,True,,,241062.05593977385,1.0,0.010078805859264683,0.010100984153337045,0.010089895006300864,223990.21453774383,0.0
2020-12-29,312.9599914550781,True,29.975000381469727,True,,,241103.29591364186,1.0,0.0008954803180745152,-0.0008333206176758257,3.107985019934478e-05,223997.17612005776,0.0
2020-12-30,312.9700012207031,True,30.399999618530273,True,,,242538.75319593778,1.0,3.198417017613586e-05,0.014178456435425923,0.00710522030280103,225588.7254035961,0.0
2020-12-31,313.739990234375,True,30.5625,True,,,243430.7769677068,1.0,0.0024602645961868674,0.0053454073522642975,0.0039028359742255825,226469.1611964809,0.0
2021-01-04,309.30999755859375,True,31.087499618530273,True,,,243214.22200837004,1.0,-0.014119949045934166,0.017177901628802505,0.0015289762914341698,226815.42717469131,0.0
2021-01-05,311.8599853515625,True,31.149999618530273,True,,,244566.82035825978,1.0,0.008244116947709434,0.002010454387356031,0.005127285667532733,227978.3746636194,0.0
2021-01-06,307.5400085449219,False,31.487499237060547,True,,,243768.22930248134,0.5,-0.013852295932646475,0.010834658833494881,-0.0015088185495757966,227806.38566332211,-0.0007544092747878638
2021-01-07,314.9800109863281,True,32.224998474121094,True,,,249583.83034535372,1.0,0.02419198229397046,0.023421969191904424,0.023806975742937442,233229.76676089512,0.0
2021-01-08,319.0299987792969,True,32.79999923706055,True,,,253333.88286443573,1.0,0.012857920032089076,0.017843313891890977,0.015350616961990027,236809.9875745759,0.0
2021-01-11,314.4200134277344,True,33.07500076293945,True,,,252194.96329730516,1.0,-0.014450005859015347,0.008384193057181077,-0.0030329064009171347,236091.76504745986,-0.003032906400917151
2021-01-12,313.9200134277344,True,33.025001525878906,True,,,251802.6615623957,1.0,-0.0015902295612455486,-0.0015116926956074694,-0.001550961128426509,235725.59589712965,-0.004579163609409678
2021-01-13,316.0400085449219,True,33.82500076293945,True,,,255445.82498327593,1.0,0.0067532971027841615,0.024224048451100044,0.015488672776942103,239376.67251712998,0.0
2021-01-14,314.3500061035156,True,33.51250076293945,True,,,253636.6703723921,1.0,-0.005347431957071436,-0.00923872854253982,-0.007293080249805628,237630.87923453108,-0.007293080249805741
2021-01-15,311.8599853515625,False,33.625,True,,,252900.15476193462,0.5,-0.007921172907924712,0.003356933517326688,-0.002282119695299012,237359.7281796749,-0.008425818256416594
2021-01-19,316.4100036621094,True,34.48749923706055,True,,,257842.1833953038,1.0,0.014589939473695468,0.025650534931168645,0.020120237202432056,242135.46221295474,0.0
2021-01-20,323.7699890136719,True,34.54999923706055,True,,,261349.21947561565,1.0,0.02326091231749472,0.0018122508556037698,0.012536581586549245,245171.01318998425,0.0
2021-01-21,326.3599853515625,True,35.75,True,,,266549.706784424,1.0,0.00799949478264117,0.03473229491861329,0.02136589485062723,250409.3112782232,0.0
2021-01-22,325.4200134277344,True,34.36249923706055,True,,,261456.9659568023,1.0,-0.0028801690342508124,-0.0388112101521525,-0.020845689593201655,245189.35650406996,-0.020845689593201627
2021-01-25,328.1099853515625,True,33.900001525878906,True,,,261104.5953420801,1.0,0.008266153932863451,-0.013459373487095694,-0.002596609777116121,244552.69542372666,-0.0233881712489094
2021-01-26,328.5899963378906,True,33.212501525878906,True,,,259004.7814817115,1.0,0.0014629575683708929,-0.020280235075363362,-0.009408638753496235,242251.78745629103,-0.032576759148019725
2021-01-27,319.42999267578125,True,33.26250076293945,True,,,255070.2875972591,1.0,-0.027876696686438662,0.0015054342420304234,-0.01318563122220412,239057.54472397262,-0.04533284523768342
2021-01-28,321.32000732421875,True,32.587501525878906,True,,,253644.1161609696,1.0,0.00591683527462572,-0.020293099483747135,-0.007188132104560707,237339.1675119048,-0.052195118862000005
2021-01-29,314.55999755859375,False,32.04999923706055,True,,,248806.4798483395,0.5,-0.02103824726607828,-0.016494123932499383,-0.01876618559928883,235112.19207815023,-0.06108846001767383
2021-02-01,322.4200134277344,True,32.6875,True,,,254473.51319254446,1.0,0.024987334467652778,0.01989081990998276,0.02243907718881777,240387.892704224,-0.04002015149853857
2021-02-02,327.67999267578125,True,33.61249923706055,True,,,259943.97691290744,1.0,0.01631405939143349,0.028298255818295814,0.02230615760486465,245750.02292518574,-0.018606689700370823
2021-02-03,326.3800048828125,True,33.587501525878906,True,,,259277.53424175468,1.0,-0.003967247992021972,-0.000743702841176419,-0.0023554754165991953,245171.16478755677,-0.020918337516796514
2021-02-04,330.239990234375,True,33.38750076293945,True,,,260333.05041418786,1.0,0.011826660009238044,-0.005954618648408627,0.002936020680414708,245890.9923976144,-0.018043733507931
2021-02-05,331.3599853515625,True,33.70000076293945,True,,,261886.89402523142,1.0,0.0033914581828584645,0.009359790126815426,0.006375624154836945,247458.70094820147,-0.011783149416290639
2021-02-17,333.92999267578125,True,35.13750076293945,True,,,267878.0887996207,1.0,0.007755937463275853,0.04265578538445758,0.025205861423866716,253696.11067243188,0.0
2021-02-18,332.4700012207031,True,35.087501525878906,True,,,267055.79894382163,1.0,-0.004372148315816782,-0.0014229594016340608,-0.0028975538587254213,252961.01252800933,-0.0028975538587254633
2021-02-19,331.0199890136719,True,34.712501525878906,True,,,265143.70024085924,1.0,-0.004361332456183642,-0.010687566332513554,-0.007524449394348598,251057.62019049915,-0.01040020075569668
2021-02-22,322.44000244140625,False,34.70000076293945,True,,,261258.56310811357,0.5,-0.025919844290464455,-0.0003601227912121141,-0.013139983540838285,249408.17369194655,-0.01690186329274021
2021-02-23,321.4800109863281,False,34.625,True,,,260576.04717236597,0.5,-0.00297727157861738,-0.0021614052245081394,-0.0025693384015627596,249087.76669278136,-0.01816481919031365
2021-02-24,324.1300048828125,False,34.11249923706055,True,,,260037.40962889808,0.5,0.008243106276978107,-0.014801466077673742,-0.0032791799003478173,248679.3648938006,-0.019774626285496394
2021-02-25,312.8299865722656,False,34.38750076293945,True,,,255901.9689099319,0.5,-0.03486261111381017,0.008061605922445647,-0.013400502595682262,247013.1506564246,-0.02634238261790382
2021-02-26,314.1400146484375,False,33.349998474121094,True,,,252995.46772151586,0.5,0.004187667846442977,-0.030170912854955434,-0.012991622504256228,245408.599852967,-0.03266707872461469
2021-03-02,318.3999938964844,False,33.36249923706055,True,,,254945.6378066446,0.5,0.013560766057817641,0.00037483548759831287,0.006967800772707977,246263.57896880934,-0.029296987186450425
2021-03-03,309.1600036621094,False,33.849998474121094,True,,,252448.38120945665,0.5,-0.02902007038787513,0.01461219177845674,-0.007203939304709195,245376.54503088346,-0.032793429980054
2021-03-04,304.1000061035156,False,33.1875,True,,,247951.33187348334,0.5,-0.016366921654341726,-0.01957159539098907,-0.0179692585226654,243171.92774435427,-0.041483422430808416
2021-03-05,308.67999267578125,False,32.98749923706055,True,,,249329.3425538527,0.5,0.015060790793626655,-0.006026388337158628,0.0045172012282340135,243721.1560096937,-0.03931851630006928
2021-03-08,299.94000244140625,False,32.962501525878906,True,,,245330.46119038493,0.5,-0.02831408073653463,-0.0007577934599406477,-0.014535937098237639,241949.79831306034,-0.04630071910932124
2021-03-09,311.7699890136719,False,32.837501525878906,True,,,250208.33471131383,0.5,0.039441176488543395,-0.00379218791698388,0.017824494285779757,244106.11471179873,-0.03780111541802702
2021-03-10,310.8800048828125,False,32.974998474121094,True,,,250272.65612635273,0.5,-0.002854617706068985,0.004187192747713286,0.0006662875208221508,244187.43714079316,-0.03748056486335401
2021-03-11,318.0400085449219,False,33.67499923706055,True,,,255836.5859123742,0.5,0.023031406168461555,0.021228227303446756,0.022129816735954155,246889.34875736717,-0.026830375511170068
2021-03-12,315.4599914550781,False,33.8125,True,,,255143.94041671124,0.5,-0.008112240663203596,0.004083170484177057,-0.0020145350895132697,246640.66512921776,-0.027810617689460748
2021-03-15,318.8299865722656,True,33.724998474121094,True,,,256358.77120657708,1.0,0.010682797211916562,-0.002587845497342922,0.00404747585728682,247638.93726675343,-0.023875704635848233
2021-03-16,320.5799865722656,True,33.837501525878906,True,,,257521.4088398756,1.0,0.00548881872377871,0.0033358949398958337,0.004412356831837272,248731.60862343133,-0.01956869593247583
2021-03-17,321.8999938964844,True,33.54999923706055,True,,,257144.62989966536,1.0,0.00411755998349328,-0.00849655783830483,-0.0021894989274057752,248187.0110331384,-0.021715349221126737
2021-03-18,312.0400085449219,False,33.724998474121094,True,,,253317.4838311374,0.5,-0.03063058570524002,0.00521607275827396,-0.01270725647348303,246610.12303184575,-0.027931006201886304
2021-03-19,313.1400146484375,False,33.20000076293945,True,,,252042.516656491,0.5,0.0035252085418311374,-0.01556701956812534,-0.006020905513147101,245867.7149071656,-0.030857373983845523
2021-03-22,318.6099853515625,True,33.349998474121094,True,,,254997.60460815282,1.0,0.01746813069950881,0.0045180032450204965,0.010993066972264653,248570.55516345773,-0.020203524190373513
2021-03-23,317.2200012207031,True,33.400001525878906,True,,,254543.37964700052,1.0,-0.004362650873373064,0.0014993419503936956,-0.0014316544614896842,248214.688019163,-0.021606254186318202
2021-03-24,311.8699951171875,False,32.875,True,,,250379.38575844964,0.5,-0.01686528618286398,-0.015718607841144094,-0.016291947012004038,246192.73774675836,-0.029576223718154483
2021-03-25,311.3299865722656,False,32.98749923706055,True,,,250516.29676046642,0.5,-0.0017315181113173317,0.0034220300246554647,0.0008452559566690665,246296.78568579291,-0.02916609547945672
2021-03-26,316.0,True,33.587501525878906,True,,,254628.24411445664,1.0,0.01500020437848315,0.01818877764896687,0.01659449101372501,250383.95548256516,-0.013055600975071007
2021-03-29,315.9100036621094,True,33.86249923706055,True,,,255513.85220528074,1.0,-0.0002847985376285278,0.008187501263520858,0.003951351362946165,251373.31046632104,-0.009155836878831786
2021-03-30,314.32000732421875,True,33.974998474121094,True,,,255180.46498155038,1.0,-0.00503306739089926,0.003322236680552537,-0.0008554153551733612,251158.28187666737,-0.010003420190549589
2021-03-31,319.1300048828125,True,33.6875,True,,,256366.89440646488,1.0,0.015302867926037855,-0.008462059956826251,0.003420403984605802,252017.34466476506,-0.006617231944223298
2021-04-01,324.57000732421875,True,33.9375,True,,,259645.26736009348,1.0,0.017046352139166165,0.007421150278293043,0.012233751208729604,255100.46215967846,0.0
2021-04-07,331.6199951171875,True,34.45000076293945,True,,,264528.6070123649,1.0,0.021721008207410852,0.015101311615158819,0.018411159911284836,259797.15756194296,0.0
2021-04-08,335.0799865722656,True,34.5625,True,,,266457.15113201016,1.0,0.010433603238717337,0.003265580103602561,0.006849591671159949,261576.66200857027,0.0
2021-04-09,337.1099853515625,True,34.48749923706055,True,,,267113.8765775856,1.0,0.006058251344889243,-0.002170003991014968,0.0019441236769371373,262085.1993905153,0.0
2021-04-12,336.6700134277344,True,34.287498474121094,True,,,266243.4062852744,1.0,-0.0013051287204360884,-0.005799224860135177,-0.0035521767902856327,261154.22642816295,-0.0035521767902855915
2021-04-13,340.6000061035156,True,34.287498474121094,True,,,268003.6825427662,1.0,0.01167312953051236,0.0,0.00583656476525618,262678.46998443134,0.0
2021-04-14,336.510009765625,True,34.474998474121094,True,,,266803.052435376,1.0,-0.012008209819724946,0.005468465427465263,-0.0032698721961298416,261819.54495890733,-0.003269872196129839
2021-04-15,341.6099853515625,True,34.76250076293945,True,,,270055.39487469743,1.0,0.015155494451679408,0.008339443119458778,0.011747468785569093,264895.261890764,0.0
2021-04-16,342.010009765625,True,34.8125,True,,,270402.91671692696,1.0,0.0011709974275220247,0.0014383095566545823,0.0013046534920883035,265240.8584192274,0.0
2021-04-19,338.8800048828125,True,34.875,True,,,269211.3993203625,1.0,-0.009151793203238223,0.0017953321364452268,-0.003678230533396498,264265.2413950855,-0.0036782305333964522
2021-04-20,336.4100036621094,True,34.8125,True,,,267894.62761843187,1.0,-0.0072887192667424605,-0.0017921146953404632,-0.004540416981041462,263065.36700555624,-0.008201946814063967
2021-04-21,339.2900085449219,True,34.5,True,,,268132.4171250168,1.0,0.008560996556170153,-0.008976660682226245,-0.00020783206302804613,263010.6935876202,-0.008408074249564898
2021-04-22,335.20001220703125,True,34.474998474121094,True,,,266216.2936828788,1.0,-0.012054573476628305,-0.0007246819095335644,-0.006389627693080935,261330.15317629633,-0.014743977478575365
2021-04-23,339.4200134277344,True,34.787498474121094,True,,,269158.65569389955,1.0,0.012589501989924479,0.009064539922592818,0.010827020956258648,264159.5802212384,-0.004076589875455855
2021-04-26,341.6300048828125,True,35.29999923706055,True,,,271874.12091412966,1.0,0.006511081750188774,0.014732325847479633,0.010621703798834203,266965.4050379728,0.0
2021-04-27,340.1499938964844,True,35.3125,True,,,271253.3018495658,1.0,-0.004332204329756673,0.00035412926939470957,-0.0019890375301809815,266434.4008280923,-0.0019890375301809425
2021-04-28,339.0,True,35.099998474121094,True,,,270022.7167273149,1.0,-0.003380843501747499,-0.0060177423257743445,-0.004699292913760922,265182.34753629874,-0.006678983373970976
2021-04-29,340.2200012207031,True,35.150001525878906,True,,,270737.5258142587,1.0,0.0035988236598911705,0.0014245884310986057,0.002511706045494888,265848.4076417642,-0.004184052971394172
2021-05-03,336.19000244140625,False,34.5625,True,,,266954.3364300715,0.5,-0.011845272955256392,-0.01671412518848292,-0.014279699071869656,263950.2900118341,-0.01129402899866295
2021-05-04,330.1400146484375,False,34.26250076293945,True,,,263234.3983919551,0.5,-0.01799573975738078,-0.008679905593071857,-0.013337822675226318,262190.02893020795,-0.017887621458239487
2021-05-05,329.0299987792969,False,33.9375,True,,,261642.93445890798,0.5,-0.003362257890255016,-0.009485611257278537,-0.006423934573766776,261347.8831343371,-0.021042134290158845
2021-05-06,331.510009765625,False,34.23749923706055,True,,,263763.8503280387,0.5,0.007537340046588348,0.008839756524804399,0.008188548285696373,262417.91301454214,-0.017034012413645203
2021-05-07,334.20001220703125,False,34.849998474121094,True,,,267031.0116336633,0.5,0.00811439281519144,0.01788971889621971,0.013002055855705574,264123.8991958185,-0.010643723076216905
2021-05-10,325.760009765625,False,34.61249923706055,True,,,262451.0039516394,0.5,-0.025254345102111553,-0.006814899496678906,-0.01603462229939523,262006.33571389428,-0.018575700186221254
2021-05-11,325.30999755859375,False,33.3125,True,,,257872.338062431,0.5,-0.0013814224998182079,-0.037558664231579164,-0.019470043365698686,259455.6983546756,-0.028129887024983653
2021-05-12,316.8900146484375,False,32.349998474121094,True,,,250860.21220937435,0.5,-0.02588295156419118,-0.028893103966346145,-0.027388027765268663,255902.7084194781,-0.04143868984418094
2021-05-13,319.3399963378906,False,31.875,False,,,250358.25787187272,0.0,0.007731331301717326,-0.014683106538662671,-0.003475887618472673,255902.7084194781,-0.04143868984418094
2021-05-14,326.3900146484375,False,32.23749923706055,False,,,254736.55556350408,0.0,0.022076840957583332,0.01137252508425246,0.016724683020917896,255902.7084194781,-0.04143868984418094
2021-05-17,324.4100036621094,False,31.625,False,,,251787.40530891725,0.0,-0.006066395715141115,-0.01899958903624921,-0.012532992375695162,255902.7084194781,-0.04143868984418094
2021-05-18,322.2200012207031,False,33.07500076293945,True,,,255688.64240905037,0.5,-0.006750724135151098,0.045849826496109136,0.01954955118047902,258404.099967213,-0.03206896814792178
2021-05-19,322.5899963378906,False,32.849998474121094,True,,,255096.78284080492,0.5,0.0011482686232568984,-0.006802790132373171,-0.0028272607545581363,258038.8120818859,-0.033437264857658903
2021-05-20,328.8299865722656,False,32.625,True,,,257134.1555297253,0.5,0.019343408987298583,-0.006849268936750308,0.006247070025274137,258844.80534604294,-0.0304181723125316
2021-05-21,327.010009765625,False,33.087501525878906,True,,,257876.21700457775,0.5,-0.00553470450068172,0.014176291980962707,0.004320793740140494,259404.01285334647,-0.02832349076671859
2021-05-24,332.510009765625,True,33.037498474121094,True,,,260171.35210201278,1.0,0.01681905701890285,-0.0015112368553636957,0.007653910081769577,261389.4678425762,-0.020886366136479224
2021-05-25,332.9700012207031,True,33.599998474121094,True,,,262271.32542848634,1.0,0.0013833913012193388,0.017026107483307795,0.009204749392263567,263795.49238784425,-0.01187387051021705
2021-05-26,334.1300048828125,True,33.625,True,,,262875.08089253976,1.0,0.003483808324643789,0.0007440930659019518,0.0021139506952728704,264353.14305238734,-0.009785020591764983
2021-05-27,332.8800048828125,True,33.38750076293945,True,,,261515.53483297912,1.0,-0.003741058814632381,-0.007063174336373157,-0.005402116575502769,262925.0765565178,-0.015134277345337286
2021-05-28,333.92999267578125,True,33.95000076293945,True,,,263879.7724040137,1.0,0.0031542531169403976,0.016847622228267634,0.010000937672604016,265554.57385972416,-0.005284696637183954
2021-06-01,332.82000732421875,True,34.42499923706055,True,,,264981.9221956318,1.0,-0.003324006156704251,0.01399111821639809,0.00533355602984692,266970.9240583871,0.0
2021-06-02,333.4700012207031,True,34.42499923706055,True,,,265273.0598434312,1.0,0.0019529892499856594,0.0,0.0009764946249928297,267231.61973075947,0.0
2021-06-03,330.0,True,34.400001525878906,True,,,263634.6501915716,1.0,-0.010405737271721005,-0.0007261499414857875,-0.005565943606603396,265744.2236054368,-0.005565943606603332
2021-06-04,335.6000061035156,True,34.23749923706055,True,,,265595.7935505246,1.0,0.016969715465198876,-0.004723903535181817,0.006122905965008529,267371.3504973171,0.0
2021-06-07,336.6000061035156,True,34.32500076293945,True,,,266338.3197546158,1.0,0.0029797377288829363,0.002555721878897854,0.0027677298038903952,268111.36215279496,0.0
2021-06-08,336.760009765625,True,34.125,True,,,265736.5834946882,1.0,0.0004753525228997635,-0.005826679052994943,-0.0026756632650475898,267393.98643014085,-0.0026756632650475954
2021-06-09,336.8399963378906,True,33.875,True,,,264930.65932251955,1.0,0.0002375180245459685,-0.0073260073260073,-0.0035442446507306657,266446.27672409825,-0.0062104247105640616
2021-06-10,340.3500061035156,True,34.400001525878906,True,,,268270.5036172505,1.0,0.010420406732530862,0.015498200025945597,0.01295930337923823,269899.2348584343,0.0
2021-06-11,341.239990234375,True,34.525001525878906,True,,,269090.0102880672,1.0,0.0026149085203444056,0.0036337207690517737,0.0031243146446980896,270742.48499049526,0.0
2021-06-15,342.260009765625,True,34.712501525878906,True,,,270178.1985963669,1.0,0.0029891559032966253,0.005430846972141579,0.004210001437719102,271882.3112415569,0.0
2021-06-16,341.010009765625,True,34.67499923706055,True,,,269492.04291762994,1.0,-0.0036521941340911246,-0.0010803683736362313,-0.002366281253863678,271238.9612252089,-0.0023662812538636033
2021-06-17,345.3399963378906,True,34.57500076293945,True,,,271094.7845626575,1.0,0.012697535111188207,-0.0028838781923956613,0.004906828459396273,272569.8842794458,0.0
2021-06-18,342.6300048828125,True,34.5,True,,,269628.4291379475,1.0,-0.007847314194173394,-0.0021692194153136724,-0.005008266804743533,271204.78157603624,-0.0050082668047436284
2021-06-21,344.3599853515625,True,33.67499923706055,True,,,267625.5214378719,1.0,0.005049121338166707,-0.02391306559244788,-0.009431972127140587,268646.78563546384,-0.014393001098976526
2021-06-22,347.57000732421875,True,33.712501525878906,True,,,269189.5871859815,1.0,0.009321704347789117,0.0011136537392133494,0.005217679043501233,270048.498338978,-0.009250420115682447
2021-06-23,347.739990234375,True,34.26250076293945,True,,,271117.57317425974,1.0,0.0004890609275087776,0.016314400064271428,0.008401730495890103,272317.3730428419,-0.0009264091565780411
2021-06-24,349.8900146484375,True,34.17499923706055,True,,,271785.96898556175,1.0,0.006182850619548708,-0.0025538569552854273,0.0018144968321316401,272811.49205356254,0.0
2021-06-25,349.4599914550781,True,34.23749923706055,True,,,271803.7957419509,1.0,-0.0012290239085315235,0.0018288222793059195,0.00029989918538719795,272893.30799779366,0.0
2021-06-28,353.7099914550781,True,34.29999923706055,True,,,273917.8436344631,1.0,0.012161621083729424,0.0018254837938731505,0.006993552438801287,274801.8016574742,0.0
2021-06-29,354.989990234375,True,34.400001525878906,True,,,274827.87371985125,1.0,0.003618780385680642,0.0029155186892921847,0.0032671495374864135,275699.6202366599,0.0
2021-06-30,354.42999267578125,True,34.73749923706055,True,,,275713.4020776229,1.0,-0.0015775023916140274,0.0098109795410255,0.004116738574705736,276834.60349831986,0.0
2021-07-01,354.57000732421875,True,34.57500076293945,True,,,275228.9829024526,1.0,0.0003950417609426271,-0.004677897882405135,-0.002141428060731254,276241.78211020713,-0.0021414280607313175
2021-07-02,358.6400146484375,True,34.57500076293945,True,,,277051.97288021777,1.0,0.011478712920286904,0.0,0.005739356460143452,277827.2321669229,0.0
2021-07-06,360.19000244140625,True,34.9375,True,,,278966.76136603404,1.0,0.004321848454328592,0.010484431787753046,0.007403140121040819,279884.02609609556,0.0
2021-07-07,360.95001220703125,True,34.75,True,,,278675.86291739193,1.0,0.0021100245994436495,-0.00536672629695889,-0.0016283508487576204,279428.2767046483,-0.0016283508487576557
2021-07-08,358.7699890136719,True,34.712501525878906,True,,,277573.15499440685,1.0,-0.006039681727753932,-0.0010790927804631423,-0.003559387254108537,278433.6832581082,-0.00518194217161
2021-07-09,361.010009765625,True,34.4375,True,,,277650.5477954706,1.0,0.006243612399441156,-0.007922261830478727,-0.0008393247155187855,278199.9869861168,-0.0060169175549896065
2021-07-12,362.4200134277344,True,34.75,True,,,279334.2886348834,1.0,0.0039057190215439075,0.00907441016333932,0.006490064592441613,280005.5228712731,0.0
2021-07-13,362.4200134277344,True,35.037498474121094,True,,,280302.29694039107,1.0,0.0,0.008273337384779644,0.004136668692389822,281163.81295143097,0.0
2021-07-14,363.07000732421875,True,35.125,True,,,280888.0525128746,1.0,0.0017934823475580508,0.0024973679540374327,0.0021454251507977418,281767.02886723116,0.0
