,qqq_close,tw0050_close,qqq_20ma,tw0050_120ma,market_score,qqq_above_20ma,tw0050_above_120ma,ms_bullish,ms_bearish,ms_neutral,entry_signal,exit_signal,position_size,portfolio_value,cash,qqq_value,tw0050_value,buy_hold_qqq_value,buy_hold_tw0050_value,buy_hold_value,cummax,drawdown
2020-09-28,277.20001220703125,25.575000762939453,277.1745040893555,23.418020947774252,,True,True,False,False,False,True,False,1.0,168767.05919284484,0.0,84383.52959642244,84383.52959642242,124160.1805192841,86111.11146789162,210271.2919871757,179197.77150275148,-0.05820782380514414
2020-09-29,275.95001220703125,25.637500762939453,276.2280044555664,23.466562620798747,,False,True,False,False,False,False,False,0.0,168592.7577033875,168592.7577033875,0.0,0.0,123600.29517002519,86321.54917292357,209921.84434294875,179197.77150275148,-0.05918050046287069
2020-09-30,277.8399963378906,25.75,275.1240036010742,23.51593761444092,,True,True,False,False,False,True,False,1.0,168592.7577033875,0.0,84296.37885169375,84296.37885169375,124446.83471018518,86700.33447316142,211147.16918334662,179197.77150275148,-0.05918050046287069
2020-10-05,280.1600036621094,25.762500762939453,273.2725036621094,23.566458447774252,,True,True,False,False,False,True,False,1.0,169337.5686904532,0.0,85000.26676890784,84337.30192154537,125485.98519898791,86742.42458298746,212228.40978197538,179197.77150275148,-0.055024137463377386
2020-10-06,275.1600036621094,26.0625,273.53300323486326,23.615000120798747,,True,True,False,False,False,True,False,1.0,168802.66489461152,0.0,83483.27173646518,85319.39315814634,123246.44380195231,87752.52299832115,210998.96680027345,179197.77150275148,-0.058009128802030616
2020-10-07,279.9200134277344,26.200000762939453,273.6350036621094,23.66416680018107,,True,True,False,False,False,True,False,1.0,170696.9759208105,0.0,84927.45397023151,85769.521950579,125378.49158603449,88215.48851821107,213593.98010424557,179197.77150275148,-0.04743806527644483
2020-10-08,281.4100036621094,26.549999237060547,274.0885040283203,23.71708345413208,,True,True,False,False,False,True,False,1.0,172294.80850563737,0.0,85379.5155270185,86915.29297861886,126045.8705482468,89393.93452875067,215439.8050769975,179197.77150275148,-0.038521477913625285
2020-10-12,294.5299987792969,26.762500762939453,275.820002746582,23.76666679382324,,True,True,False,False,False,True,False,1.0,176971.05671290128,0.0,89360.1090107076,87610.94770219368,131922.4249870161,90109.42786349858,222031.8528505147,179197.77150275148,-0.012426018310255665
2020-10-13,294.5199890136719,26.774999618530273,276.59300231933594,23.81687512397766,,True,True,False,False,False,True,False,1.0,177008.93658582328,0.0,89357.07205776179,87651.86452806149,131917.94153011774,90151.5115512755,222069.45308139324,179197.77150275148,-0.012214632462070505
2020-10-14,292.05999755859375,26.674999237060547,277.4655029296875,23.871250120798745,,True,True,False,False,False,True,False,1.0,175935.2117955207,0.0,88610.7130943208,87324.4987011999,130816.09099011746,89814.80993881456,220630.900928932,179197.77150275148,-0.01820647477851407
2020-10-15,290.1000061035156,26.424999237060547,278.45450286865236,23.9235417842865,,True,True,False,False,False,True,False,1.0,174522.1408901619,0.0,88016.0536341241,86506.08725603783,129938.19458982076,88973.05911868678,218911.25370850755,179197.77150275148,-0.026092013161657945
2020-10-16,288.510009765625,26.3125,279.53650360107423,23.97427094777425,,True,True,False,False,False,True,False,1.0,173671.4549281961,0.0,87533.65032488767,86137.80460330841,129226.02206585255,88594.27381844893,217820.29588430148,179197.77150275148,-0.0308392036810041
2020-10-19,283.79998779296875,26.649999618530273,280.3510025024414,24.02781260808309,,True,True,False,False,False,True,False,1.0,173347.29314332508,0.0,86104.6343378446,87242.65880548046,127116.36422811035,89730.63614121161,216847.00036932196,179197.77150275148,-0.032648164708547006
2020-10-20,284.4100036621094,26.5,280.94750213623047,24.076666768391927,,True,True,False,False,False,True,False,1.0,173041.3257336641,0.0,86289.71254648411,86751.61318717997,127389.59538646818,89225.58693354476,216615.18232001294,179197.77150275148,-0.0343555933617894
2020-10-21,284.19000244140625,26.487499237060547,281.9490020751953,24.12541675567627,,True,True,False,False,False,True,False,1.0,172933.65451202483,0.0,86222.96439469651,86710.69011732834,127291.05501823557,89183.49682371873,216474.5518419543,179197.77150275148,-0.03495644470461767
2020-10-22,284.17999267578125,26.524999618530273,282.8885009765625,24.17208342552185,,True,True,False,False,False,True,False,1.0,173053.3805246501,0.0,86219.9274417507,86833.45308289942,127286.57156133722,89309.76073114772,216596.33229248493,179197.77150275148,-0.034288322486237144
2020-10-23,284.739990234375,26.524999618530273,283.54750061035156,24.215000089009603,,True,True,False,False,False,True,False,1.0,173223.2832275635,0.0,86389.83014466405,86833.45308289942,127537.39910427913,89309.76073114772,216847.15983542684,179197.77150275148,-0.03334019293368421
2020-10-26,280.4700012207031,26.524999618530273,283.7110000610352,24.263125085830687,,False,True,False,False,False,False,False,0.0,171927.7728030985,171927.7728030985,0.0,0.0,125624.83567207804,89309.76073114772,214934.59640322576,179197.77150275148,-0.04056969368919504
2020-10-27,282.6600036621094,26.375,284.04649963378904,24.30916674931844,,False,True,False,False,False,False,False,0.0,171927.7728030985,171927.7728030985,0.0,0.0,126605.75589750572,88804.71152348087,215410.4674209866,179197.77150275148,-0.04056969368919504
2020-10-28,271.6400146484375,26.25,283.7365005493164,24.353958415985108,,False,True,False,False,False,False,False,0.0,171927.7728030985,171927.7728030985,0.0,0.0,121669.81157930658,88383.83611341698,210053.64769272355,179197.77150275148,-0.04056969368919504
2020-10-29,276.3900146484375,25.962499618530273,283.4435012817383,24.395625082651772,,False,True,False,False,False,False,False,0.0,171927.7728030985,171927.7728030985,0.0,0.0,123797.3759064904,87415.82138586021,211213.1972923506,179197.77150275148,-0.04056969368919504
2020-10-30,269.3800048828125,25.75,283.1970016479492,24.434479252497354,,False,True,False,False,False,False,False,0.0,171927.7728030985,171927.7728030985,0.0,0.0,120657.53449374219,86700.33447316142,207357.8689669036,179197.77150275148,-0.04056969368919504
2020-11-02,269.9800109863281,25.850000381469727,282.68800201416013,24.472708415985107,,False,True,False,False,False,False,False,0.0,171927.7728030985,171927.7728030985,0.0,0.0,120926.28219520165,87037.03608562236,207963.318280824,179197.77150275148,-0.04056969368919504
2020-11-03,274.6499938964844,26.149999618530273,282.6625015258789,24.515520906448366,,False,True,False,False,False,False,False,0.0,171927.7728030985,171927.7728030985,0.0,0.0,123018.0062053504,88047.13450095605,211065.14070630644,179197.77150275148,-0.04056969368919504
2020-11-04,286.9100036621094,26.537500381469727,283.01200103759766,24.561041736602782,,True,True,False,False,False,True,False,1.0,171927.7728030985,0.0,85963.88640154924,85963.88640154924,128509.36608498597,89351.85084097376,217861.21692595974,179197.77150275148,-0.04056969368919504
2020-11-05,294.3900146484375,26.512500762939453,283.66100158691404,24.608437569936118,,True,True,False,False,False,True,False,1.0,174087.94920722296,0.0,88205.04497567941,85882.90423154354,131859.72493581855,89267.6770433708,221127.40197918937,179197.77150275148,-0.028514987952570927
2020-11-06,294.6099853515625,26.674999237060547,284.10600128173826,24.65604173342387,,True,True,False,False,False,True,False,1.0,174680.24395544676,0.0,88270.95252959439,86409.29142585235,131958.25163497526,89814.80993881456,221773.0615737898,179197.77150275148,-0.02520973062008954
2020-11-09,288.5899963378906,27.024999618530273,283.80900115966796,24.708020893732705,,True,True,False,False,False,True,False,1.0,174010.30562810355,0.0,86467.24528654084,87543.06034156273,129261.84871381172,90993.26237140328,220255.111085215,179197.77150275148,-0.02894827224214825
2020-11-10,283.4200134277344,26.774999618530273,283.2540023803711,24.75635422070821,,True,True,False,False,False,True,False,1.0,171651.44289327692,0.0,84918.21660885826,86733.22628441868,126946.17056395941,90151.5115512755,217097.6821152349,179197.77150275148,-0.04211173245175477
2020-11-11,289.760009765625,27.1875,283.13900299072264,24.80833338101705,,True,True,False,False,False,True,False,1.0,174887.25806165877,0.0,86817.80434724371,88069.45371441505,129785.90741511145,91540.40168889616,221326.3091040076,179197.77150275148,-0.024054503607632907
2020-11-12,288.3999938964844,27.200000762939453,283.0540023803711,24.858958387374877,,True,True,False,False,False,True,False,1.0,174520.2647026064,0.0,86410.31681391672,88109.94788868967,129176.74504719829,91582.49179872219,220759.23684592047,179197.77150275148,-0.026102483088486762
2020-11-13,290.92999267578125,27.3125,283.1750015258789,24.913750060399373,,True,True,False,False,False,True,False,1.0,175642.72500726636,0.0,87168.35426427927,88474.37074298708,130309.95244733526,91961.27709896005,222271.2295462953,179197.77150275148,-0.019838675814283405
2020-11-16,293.20001220703125,28.200000762939453,283.645002746582,24.974791733423867,,True,True,False,False,False,True,False,1.0,179197.78093015938,0.0,87848.49681289353,91349.28411726585,131326.71298979802,94949.49507923331,226276.20806903133,179197.78093015938,0.0
2020-11-17,292.2699890136719,28.399999618530273,284.03800201416016,25.03552090326945,,True,True,False,False,False,True,False,1.0,179566.99120771093,0.0,87569.84355185596,91997.14765585498,130910.14790145171,95622.89188210608,226533.0397835578,179566.99120771093,0.0
2020-11-18,290.1099853515625,28.587499618530273,284.334001159668,25.09802090326945,,True,True,False,False,False,True,False,1.0,179527.1871225795,0.0,86922.66392386648,92604.52319871301,129942.66437764322,96254.20499720192,226196.86937484512,179566.99120771093,-0.00022166704951580383
2020-11-19,292.3800048828125,28.537500381469727,284.7440017700195,25.16114590962728,,True,True,False,False,False,True,False,1.0,180045.36533118237,0.0,87602.80647248075,92442.55885870161,130959.42492010596,96085.85740199599,227045.28232210194,180045.36533118237,0.0
2020-11-20,290.3800048828125,28.5,285.02600250244143,25.222708415985107,,True,True,False,False,False,True,False,1.0,179324.64960657852,0.0,87003.56709215723,92321.0825144213,130063.60836129171,95959.59349456702,226023.20185585873,180045.36533118237,-0.00400296738146046
2020-11-23,290.3900146484375,28.862499237060547,285.5220031738281,25.286354239781698,,True,True,False,False,False,True,False,1.0,180501.90564089513,0.0,87006.56621503239,93495.33942586275,130068.09181819008,97180.12961493265,227248.22143312273,180501.90564089513,0.0
2020-11-24,294.4700012207031,28.725000381469727,286.1125030517578,25.34802090326945,,True,True,False,False,False,True,False,1.0,181278.94492923838,0.0,88229.01052767874,93049.93440155964,131895.55158377773,96717.17051709183,228612.72210086958,181278.94492923838,0.0
2020-11-25,296.2799987792969,28.487499237060547,287.3445022583008,25.404583390553793,,True,True,False,False,False,True,False,1.0,181051.9097755248,0.0,88771.32143537812,92280.58834014669,132706.26447597853,95917.50338474098,228623.76786071953,181278.94492923838,-0.0012524077399181381
2020-11-27,299.010009765625,28.662500381469727,288.47550201416016,25.51614589691162,,True,True,False,False,False,True,False,1.0,182436.76236851356,0.0,89589.28648123995,92847.47588727363,133929.0589996273,96506.73281205988,230435.79181168717,182436.76236851356,0.0
2020-11-30,299.6199951171875,28.325000762939453,289.9875015258789,25.565729236602785,,True,True,False,False,False,True,False,1.0,181526.2512491162,0.0,89772.0501032783,91754.20114583788,134202.2764889092,95370.3704892972,229572.6469782064,182436.76236851356,-0.004990831384949532
2020-12-01,303.4599914550781,28.575000762939453,291.66150054931643,25.61718757947286,,True,True,False,False,False,True,False,1.0,183486.6238192413,0.0,90922.58861625938,92564.03520298192,135922.24264154345,96212.12130942498,232134.36395096843,183486.6238192413,0.0
2020-12-02,303.8500061035156,28.850000381469727,293.12150115966796,25.66916675567627,,True,True,False,False,False,True,False,1.0,184494.29611451444,0.0,91039.44468438276,93454.85143013168,136096.93343166867,97138.04592715572,233234.97935882438,184494.29611451444,0.0
2020-12-03,304.2799987792969,28.850000381469727,293.99000091552733,25.724062585830687,,True,True,False,False,False,True,False,1.0,184623.13038680382,0.0,91168.27895667216,93454.85143013168,136289.5307112355,97138.04592715572,233427.57663839124,184623.13038680382,0.0
2020-12-04,305.5199890136719,29.325000762939453,294.54649963378904,25.784583425521852,,True,True,False,False,False,True,False,1.0,186533.34182091328,0.0,91539.80444649921,94993.53737441407,136844.93260359604,98737.37376980833,235582.30637340437,186533.34182091328,0.0
2020-12-07,307.25,29.600000381469727,295.1785003662109,25.85000009536743,,True,True,False,False,False,True,False,1.0,187942.50340376308,0.0,92058.14980219927,95884.35360156381,137619.81884783768,99663.29838753906,237283.11723537673,187942.50340376308,0.0
2020-12-08,308.2900085449219,30.012500762939453,296.1635009765625,25.91489593187968,,True,True,False,False,False,True,False,1.0,189590.33787175454,0.0,92369.75684019434,97220.58103156018,138085.64728576236,101052.18852515973,239137.8358109221,189590.33787175454,0.0
2020-12-09,301.30999755859375,30.012500762939453,297.0580001831055,25.97958343823751,,True,True,False,False,False,True,False,1.0,187498.98914270525,0.0,90278.40811114507,97220.58103156018,134959.24257463333,101052.18852515973,236011.43109979306,189590.33787175454,-0.011030882441192508
2020-12-10,302.5199890136719,29.649999618530273,297.6959991455078,26.04145843187968,,True,True,False,False,False,True,False,1.0,186687.26331758915,0.0,90640.94537601394,96046.31794157521,135501.20776537468,99831.64598274499,235332.85374811967,189590.33787175454,-0.015312354979445886
2020-12-11,301.8500061035156,29.6875,298.3684997558594,26.10375010172526,,True,True,False,False,False,True,False,1.0,186607.99958991478,0.0,90440.20530405926,96167.79428585552,135201.1168728544,99957.90989017396,235159.02676302838,189590.33787175454,-0.015730433920409608
2020-12-14,304.0400085449219,29.5625,299.0240005493164,26.164583428700766,,True,True,False,False,False,True,False,1.0,186859.25041429038,0.0,91096.37315700688,95762.8772572835,136182.0370982821,99537.03448011007,235719.07157839218,189590.33787175454,-0.014405203810077948
2020-12-15,307.2900085449219,29.262500762939453,299.72850036621094,26.222083441416423,,True,True,False,False,False,True,False,1.0,186861.21601016063,0.0,92070.13715003259,94791.07886012805,137637.73900635523,98526.93606477638,236164.6750711316,189590.33787175454,-0.014394836214912948
2020-12-16,308.9800109863281,29.8125,300.5640014648437,26.28302094141642,,True,True,False,False,False,True,False,1.0,189149.20647232688,0.0,92576.49515789934,96572.71131442755,138394.70509207933,100378.78530023785,238773.49039231718,189590.33787175454,-0.002326760975161369
2020-12-17,311.0,29.649999618530273,301.60850219726564,26.344479274749755,,True,True,False,False,False,True,False,1.0,189228.04158188106,0.0,93181.72364030585,96046.31794157521,139299.4748956144,99831.64598274499,239131.1208783594,189590.33787175454,-0.0019109427935011846
2020-12-18,310.05999755859375,29.549999237060547,302.4925018310547,26.403437598546347,,True,True,False,False,False,True,False,1.0,188622.46348306932,0.0,92900.08040006043,95722.38308300888,138878.44001944564,99494.94437028405,238373.3843897297,189590.33787175454,-0.005105082883178998
2020-12-21,308.9200134277344,29.837499618530273,303.4195022583008,26.463541762034097,,True,True,False,False,False,True,False,1.0,189212.21219241625,0.0,92558.51870798302,96653.69348443324,138367.831688841,100462.95909784082,238830.7907866818,189590.33787175454,-0.001994435389392417
2020-12-22,309.760009765625,29.5,304.3880020141602,26.51875009536743,,True,True,False,False,False,True,False,1.0,188370.61689347628,0.0,92810.19815047881,95560.41874299748,138744.07300325384,99326.59677507813,238070.66977833197,189590.33787175454,-0.006433455375259264
2020-12-23,308.20001220703125,29.537500381469727,305.0745025634766,26.57208342552185,,True,True,False,False,False,True,False,1.0,188024.68725259765,0.0,92342.79216531986,95681.8950872778,138045.3371809048,99452.86068250712,237498.19786341192,189590.33787175454,-0.008258071781147158
2020-12-24,309.55999755859375,29.700000762939453,305.7385025024414,26.62343759536743,,True,True,False,False,False,True,False,1.0,188958.55901510967,0.0,92750.27055497955,96208.28846013013,138654.48587974207,100000.0,238654.48587974207,189590.33787175454,-0.0033323367832818022
2020-12-28,312.67999267578125,30.0,306.42200164794923,26.726145919164022,,True,True,False,False,False,True,False,1.0,190865.16938258303,0.0,93685.08252529745,97180.08685728558,140051.95752444013,101010.09841533369,241062.05593977383,190865.16938258303,0.0
2020-12-29,312.9599914550781,29.975000381469727,307.08900146484376,26.777083428700767,,True,True,False,False,False,True,False,1.0,190868.08036007592,0.0,93768.97567279605,97099.10468727988,140177.37129591109,100925.92461773074,241103.2959136418,190868.08036007592,0.0
2020-12-30,312.9700012207031,30.399999618530273,307.564501953125,26.83322925567627,,True,True,False,False,False,True,False,1.0,192247.79490867857,0.0,93771.97479567121,98475.82011300734,140181.85475280945,102356.89844312833,242538.75319593778,192247.79490867857,0.0
2020-12-31,313.739990234375,30.5625,308.05900115966796,26.887812582651772,,True,True,False,False,False,True,False,1.0,193004.8921512352,0.0,94002.67866537553,99002.21348585968,140526.7392070856,102904.0377606212,243430.7769677068,193004.8921512352,0.0
2021-01-04,309.30999755859375,31.087499618530273,308.3105010986328,26.94552090962728,,True,True,False,False,False,True,False,1.0,193378.22940259258,0.0,92675.3656324391,100702.86377015348,138542.50880989028,104671.71319847972,243214.22200836998,193378.22940259258,0.0
2021-01-05,311.8599853515625,31.149999618530273,308.6275009155273,27.00291673342387,,True,True,False,False,False,True,False,1.0,194344.71446932416,0.0,93439.39218488467,100905.32228443949,139684.66945474807,104882.15090351166,244566.82035825972,194344.71446932416,0.0
2021-01-06,307.5400085449219,31.487499237060547,308.6420013427734,27.065104230244955,,False,True,False,False,False,False,False,0.0,194143.63909844827,194143.63909844827,0.0,0.0,137749.716076207,106018.51322627436,243768.22930248134,194344.71446932416,-0.0010346325673169976
2021-01-07,314.9800109863281,32.224998474121094,308.97650146484375,27.131145890553793,,True,True,False,False,False,True,False,1.0,194143.63909844827,0.0,97071.81954922414,97071.81954922414,141082.15476852207,108501.67557683167,249583.83034535375,194344.71446932416,-0.0010346325673169976
2021-01-08,319.0299987792969,32.79999923706055,309.8625015258789,27.20229171117147,,True,True,False,False,False,True,False,1.0,197123.8637378554,0.0,98319.96124235744,98803.90249549795,142896.17783249053,110437.7050319452,253333.88286443573,197123.8637378554,0.0
2021-01-11,314.4200134277344,33.07500076293945,310.457502746582,27.272291723887125,,True,True,False,False,False,True,False,1.0,196531.53071517032,0.0,96899.23722634722,99632.2934888231,140831.32722558014,111363.63607172504,252194.96329730516,197123.8637378554,-0.0030048772961998836
2021-01-12,313.9200134277344,33.025001525878906,311.06100311279295,27.341354242960612,,True,True,False,False,False,True,False,1.0,196226.82527335716,0.0,96745.14519484773,99481.68007850942,140607.37308587658,111195.28847651913,251802.6615623957,197123.8637378554,-0.004550633533092496
2021-01-13,316.0400085449219,33.82500076293945,311.66100311279297,27.417291752497356,,True,True,False,False,False,True,False,1.0,199290.0230203286,0.0,97398.49390360054,101891.52911672808,141556.93645116754,113888.88853210838,255445.8249832759,199290.0230203286,0.0
2021-01-14,314.3500061035156,33.51250076293945,312.01400299072264,27.491354258855186,,True,True,False,False,False,True,False,1.0,197827.84302316414,0.0,96877.66208472979,100950.18093843434,140799.97036544344,112836.70000694865,253636.6703723921,199290.0230203286,-0.0073369452971326875
2021-01-15,311.8599853515625,33.625,312.1580017089844,27.556354252497353,,False,True,False,False,False,False,False,0.0,197399.3413568479,197399.3413568479,0.0,0.0,139684.66945474807,113215.48530718652,252900.1547619346,199290.0230203286,-0.009487086382080675
2021-01-19,316.4100036621094,34.48749923706055,312.42850189208986,27.694270896911622,,True,True,False,False,False,True,False,1.0,197399.3413568479,0.0,98699.67067842395,98699.67067842395,141722.66032749604,116119.52306780772,257842.18339530376,199290.0230203286,-0.009487086382080675
2021-01-20,323.7699890136719,34.54999923706055,313.11400146484374,27.7654167175293,,True,True,False,False,False,True,False,1.0,199874.05430489912,0.0,100995.51506384037,98878.53924105874,145019.258702776,116329.96077283967,261349.21947561565,199874.05430489912,0.0
2021-01-21,326.3599853515625,35.75,313.98600006103516,27.847083377838135,,True,True,False,False,False,True,False,1.0,204116.24598676458,0.0,101803.4281596637,102312.81782710088,146179.33950615133,120370.36727827265,266549.70678442396,204116.24598676458,0.0
2021-01-22,325.4200134277344,34.36249923706055,314.7690002441406,27.920937538146973,,True,True,False,False,False,True,False,1.0,199852.15063145204,0.0,101510.21707829766,98341.93355315436,145758.31829905848,115698.64765774383,261456.9659568023,204116.24598676458,-0.02089052409669066
2021-01-25,328.1099853515625,33.900001525878906,315.7644989013672,27.98822921117147,,True,True,False,False,False,True,False,1.0,199367.62889844456,0.0,102349.31615842525,97018.3127400193,146963.1789951138,114141.41634696636,261104.59534208017,204116.24598676458,-0.02326427798710318
2021-01-26,328.5899963378906,33.212501525878906,316.715998840332,28.047708384195964,,True,True,False,False,False,True,False,1.0,197549.8074161534,0.0,102499.0488651168,95050.7585510366,147178.17989009654,111826.60159161496,259004.78148171148,204116.24598676458,-0.032170092776627704
2021-01-27,319.42999267578125,33.26250076293945,317.05349884033205,28.105312554041543,,True,True,False,False,False,True,False,1.0,194835.56518694578,0.0,99641.71396925548,95193.8512176903,143075.33841043818,111994.94918682087,255070.28759725904,204116.24598676458,-0.04546762436744298
2021-01-28,321.32000732421875,32.587501525878906,317.47149963378905,28.158854230244955,,True,True,False,False,False,True,False,1.0,193493.35050198162,0.0,100231.27757729295,93262.07292468868,143921.8916196741,109722.22454129551,253644.1161609696,204116.24598676458,-0.052043361043744525
2021-01-29,314.55999755859375,32.04999923706055,317.5509994506836,28.205937560399374,,False,True,False,False,False,False,False,0.0,189846.383911494,189846.383911494,0.0,0.0,140894.02727677766,107912.45257156185,248806.4798483395,204116.24598676458,-0.06991046698064339
2021-02-01,322.4200134277344,32.6875,317.98500061035156,28.260000054041544,,True,True,False,False,False,True,False,1.0,189846.383911494,0.0,94923.19195574698,94923.191955747,144414.59346083712,110058.91973170734,254473.51319254446,204116.24598676458,-0.06991046698064339
2021-02-02,327.67999267578125,33.61249923706055,318.90350036621095,28.325000047683716,,True,True,False,False,False,True,False,1.0,194081.12727173744,0.0,96471.7745469375,97609.35272479993,146770.58171554693,113173.39519736049,259943.9769129074,204116.24598676458,-0.04916374327047856
2021-02-03,326.3800048828125,33.587501525878906,319.62950134277344,28.387708393732705,,True,True,False,False,False,True,False,1.0,193625.80746493247,0.0,96089.04709307937,97536.7603718531,146188.30641994806,113089.22782180663,259277.53424175468,204116.24598676458,-0.05139443198711551
2021-02-04,330.239990234375,33.38750076293945,320.7645004272461,28.44822923342387,,True,True,False,False,False,True,False,1.0,194181.42574329837,0.0,97225.45958366088,96955.9661596375,147917.2258173031,112415.82459688476,260333.05041418783,204116.24598676458,-0.048672364100358814
2021-02-05,331.3599853515625,33.70000076293945,321.5834991455078,28.509062576293946,,True,True,False,False,False,True,False,1.0,195418.64931858238,0.0,97555.19566414808,97863.45365443431,148418.88090318692,113468.01312204449,261886.89402523142,204116.24598676458,-0.04261099662172984
2021-02-17,333.92999267578125,35.13750076293945,328.2989974975586,28.583125082651772,,True,True,False,False,False,True,False,1.0,200349.72379143653,0.0,98311.82766093686,102037.89613049968,149570.00846184144,118308.08033777923,267878.0887996207,204116.24598676458,-0.01845282905885055
2021-02-18,332.4700012207031,35.087501525878906,328.73399810791017,28.658333428700765,,True,True,False,False,False,True,False,1.0,199774.69411608204,0.0,97881.99376920423,101892.70034687783,148916.0662012483,118139.73274257332,267055.79894382163,204116.24598676458,-0.021269996661432113
2021-02-19,331.0199890136719,34.712501525878906,328.9669982910156,28.738020944595338,,True,True,False,False,False,True,False,1.0,198258.8132060243,0.0,97455.09785290263,100803.71535312165,148266.5937284776,116877.10651238165,265143.70024085924,204116.24598676458,-0.028696553537047212
2021-02-22,322.44000244140625,34.70000076293945,328.81799774169923,28.813020944595337,,False,True,False,False,False,False,False,0.0,195696.49052902753,195696.49052902753,0.0,0.0,144423.5467055579,116835.01640255562,261258.56310811354,204116.24598676458,-0.041249805555815505
2021-02-23,321.4800109863281,34.625,328.4864990234375,28.886770947774252,,False,True,False,False,False,False,False,0.0,195696.49052902753,195696.49052902753,0.0,0.0,143993.55858466835,116582.48858769765,260576.047172366,204116.24598676458,-0.041249805555815505
2021-02-24,324.1300048828125,34.11249923706055,328.2634994506836,28.95458343823751,,False,True,False,False,False,False,False,0.0,195696.49052902753,195696.49052902753,0.0,0.0,145180.51279128203,114856.89683761605,260037.40962889808,204116.24598676458,-0.041249805555815505
2021-02-25,312.8299865722656,34.38750076293945,327.9334991455078,29.02385427157084,,False,True,False,False,False,False,False,0.0,195696.49052902753,195696.49052902753,0.0,0.0,140119.14103253602,115782.82787739589,255901.9689099319,204116.24598676458,-0.041249805555815505
2021-02-26,314.1400146484375,33.349998474121094,327.5744995117187,29.083958419164023,,False,True,False,False,False,False,False,0.0,195696.49052902753,195696.49052902753,0.0,0.0,140705.9134541092,112289.55426740668,252995.46772151586,204116.24598676458,-0.041249805555815505
2021-03-02,318.3999938964844,33.36249923706055,327.8249984741211,29.146354246139527,,False,True,False,False,False,False,False,0.0,195696.49052902753,195696.49052902753,0.0,0.0,142613.9934294119,112331.6443772327,254945.6378066446,204116.24598676458,-0.041249805555815505
2021-03-03,309.1600036621094,33.849998474121094,326.8989990234375,29.21635422706604,,False,True,False,False,False,False,False,0.0,195696.49052902753,195696.49052902753,0.0,0.0,138475.3253017944,113973.05590766223,252448.38120945662,204116.24598676458,-0.041249805555815505
2021-03-04,304.1000061035156,33.1875,325.78499908447264,29.277604230244954,,False,True,False,False,False,False,False,0.0,195696.49052902753,195696.49052902753,0.0,0.0,136208.91050152044,111742.4213719629,247951.33187348334,204116.24598676458,-0.041249805555815505
2021-03-05,308.67999267578125,32.98749923706055,324.70699920654295,29.337916723887126,,False,True,False,False,False,False,False,0.0,195696.49052902753,195696.49052902753,0.0,0.0,138260.32440681165,111069.01814704103,249329.34255385268,204116.24598676458,-0.041249805555815505
2021-03-08,299.94000244140625,32.962501525878906,323.13600006103513,29.397395896911622,,False,True,False,False,False,False,False,0.0,195696.49052902753,195696.49052902753,0.0,0.0,134345.6104188977,110984.85077148718,245330.46119038487,204116.24598676458,-0.041249805555815505
2021-03-09,311.7699890136719,32.837501525878906,322.04550018310545,29.45739590326945,,False,True,False,False,False,False,False,0.0,195696.49052902753,195696.49052902753,0.0,0.0,139644.35934989055,110563.97536142329,250208.33471131383,204116.24598676458,-0.041249805555815505
2021-03-10,310.8800048828125,32.974998474121094,320.9139999389648,29.51885422070821,,False,True,False,False,False,False,False,0.0,195696.49052902753,195696.49052902753,0.0,0.0,139245.72808913767,111026.92803721501,250272.65612635267,204116.24598676458,-0.041249805555815505
2021-03-11,318.0400085449219,33.67499923706055,320.1785003662109,29.58489588101705,,False,True,False,False,False,False,False,0.0,195696.49052902753,195696.49052902753,0.0,0.0,142452.75300998177,113383.83290239243,255836.5859123742,204116.24598676458,-0.041249805555815505
2021-03-12,315.4599914550781,33.8125,319.2225006103516,29.653541707992552,,False,True,False,False,False,False,False,0.0,195696.49052902753,195696.49052902753,0.0,0.0,141297.1419944289,113846.79842228236,255143.94041671127,204116.24598676458,-0.041249805555815505
2021-03-15,318.8299865722656,33.724998474121094,318.3414993286133,29.719583368301393,,True,True,False,False,False,True,False,1.0,195696.49052902753,0.0,97848.24526451377,97848.24526451377,142806.59070897874,113552.18049759834,256358.77120657708,204116.24598676458,-0.041249805555815505
2021-03-16,320.5799865722656,33.837501525878906,317.59349822998047,29.78645838101705,,True,True,False,False,False,True,False,1.0,196559.97327597986,0.0,98385.31654521053,98174.65673076935,143590.4301979412,113930.97864193442,257521.4088398756,204116.24598676458,-0.03701945758533441
2021-03-17,321.8999938964844,33.54999923706055,316.99199829101565,29.848229201634727,,True,True,False,False,False,True,False,1.0,196130.93406918104,0.0,98790.4239875804,97340.51008160063,144181.67240733682,112962.95749232854,257144.62989966536,204116.24598676458,-0.03912139319915443
2021-03-18,312.0400085449219,33.724998474121094,315.9704986572266,29.91062502861023,,False,True,False,False,False,False,False,0.0,193612.6607032856,193612.6607032856,0.0,0.0,139765.30333353905,113552.18049759834,253317.4838311374,204116.24598676458,-0.051458840195209465
2021-03-19,313.1400146484375,33.20000076293945,315.07649993896484,29.96531252861023,,False,True,False,False,False,False,False,0.0,193612.6607032856,193612.6607032856,0.0,0.0,140258.00517470206,111784.51148178893,252042.51665649097,204116.24598676458,-0.051458840195209465
