Date,GLD,QQQ,TLT,UUP
2018-07-24,116.04000091552734,171.75428771972656,96.80233764648438,20.90469741821289
2018-07-25,116.68000030517578,174.15487670898438,96.64867401123047,20.804351806640625
2018-07-26,115.7699966430664,171.5161590576172,96.46263885498047,20.94650650024414
2018-07-27,115.83000183105469,169.2013702392578,96.6244125366211,20.92142105102539
2018-07-30,115.6500015258789,166.810302734375,96.29279327392578,20.846162796020508
2018-07-31,115.98999786376953,168.0867919921875,96.81853485107422,20.887969970703125
2018-08-01,115.13999938964844,168.72506713867188,96.02974700927734,20.913057327270508
2018-08-02,114.5199966430664,171.0207977294922,96.16757202148438,21.030122756958008
2018-08-03,114.91999816894531,171.5447235107422,96.64588165283203,21.04684829711914
2018-08-06,114.33000183105469,172.55445861816406,96.70263671875,21.080291748046875
2018-08-07,114.58999633789062,173.18321228027344,96.20002746582031,21.055212020874023
2018-08-08,114.91000366210938,173.39279174804688,96.29728698730469,21.030122756958008
2018-08-09,114.73999786376953,173.28799438476562,97.10796356201172,21.155553817749023
2018-08-10,114.69000244140625,171.96388244628906,97.81318664550781,21.30606460571289
2018-08-13,112.95999908447266,171.7733917236328,97.61051940917969,21.31442642211914
2018-08-14,113.06999969482422,172.8498077392578,97.39163970947266,21.398046493530273
2018-08-15,111.19000244140625,170.73501586914062,97.9590835571289,21.398046493530273
2018-08-16,111.0999984741211,171.29710388183594,97.95101928710938,21.381322860717773
2018-08-17,112.12999725341797,171.3351593017578,98.07259368896484,21.272619247436523
2018-08-20,112.69000244140625,171.18275451660156,98.72921752929688,21.222448348999023
2018-08-21,113.0199966430664,171.8114776611328,98.39686584472656,21.09701919555664
2018-08-22,113.2699966430664,172.478271484375,98.78596496582031,21.038484573364258
2018-08-23,112.19999694824219,172.23060607910156,98.93998718261719,21.172277450561523
2018-08-24,114.16000366210938,173.83099365234375,99.13453674316406,21.07193374633789
2018-08-27,114.58999633789062,175.60284423828125,98.5671157836914,20.98831558227539
2018-08-28,113.68000030517578,175.8600616455078,97.97530364990234,20.98831558227539
2018-08-29,114.19999694824219,177.88906860351562,98.10501098632812,20.954866409301758
2018-08-30,113.63999938964844,177.57469177246094,98.3157730102539,20.971590042114258
2018-08-31,113.51000213623047,177.80332946777344,98.08881378173828,21.06357192993164
2018-09-04,112.93000030517578,177.04127502441406,97.52169799804688,21.155553817749023
2018-09-05,113.31999969482422,174.7549591064453,97.26172637939453,21.080291748046875
2018-09-06,113.54000091552734,173.19273376464844,97.61920928955078,21.080291748046875
2018-09-07,113.2300033569336,172.5259246826172,96.7905044555664,21.13882827758789
2018-09-10,113.1500015258789,173.10699462890625,97.14793395996094,21.09701919555664
2018-09-11,113.22000122070312,174.440673828125,96.40860748291016,21.11374282836914
2018-09-12,114.16999816894531,173.92625427246094,96.63610076904297,21.038484573364258
2018-09-13,113.76000213623047,175.7838134765625,96.78233337402344,20.979951858520508
2018-09-14,113.0199966430664,175.26939392089844,96.31922149658203,21.055212020874023
2018-09-17,113.61000061035156,172.74497985839844,96.31922149658203,20.954866409301758
2018-09-18,113.44000244140625,174.17391967773438,95.31177520751953,20.98831558227539
2018-09-19,113.87999725341797,174.0405731201172,94.7430419921875,20.979951858520508
2018-09-20,114.2699966430664,175.96481323242188,95.1817398071289,20.829439163208008
2018-09-21,113.48999786376953,175.00270080566406,95.14112091064453,20.89633560180664
2018-09-24,113.47000122070312,175.4893798828125,94.89739990234375,20.89633560180664
2018-09-25,113.6500015258789,175.7279510498047,94.79988098144531,20.913057327270508
2018-09-26,113.05000305175781,175.8520050048828,95.46611785888672,20.92142105102539
2018-09-27,112.05000305175781,177.34080505371094,95.53113555908203,21.07193374633789
2018-09-28,112.76000213623047,177.3025665283203,95.2792739868164,21.122106552124023
2018-10-01,112.56999969482422,177.66525268554688,94.57978057861328,21.155553817749023
2018-10-02,113.87000274658203,177.26438903808594,95.15794372558594,21.188997268676758
2018-10-03,113.41999816894531,177.4552764892578,93.50492858886719,21.255891799926758
2018-10-04,113.4800033569336,174.0483856201172,92.84532928466797,21.264257431030273
2018-10-05,113.80000305175781,171.9202423095703,92.04730987548828,21.239168167114258
2018-10-08,112.54000091552734,170.87046813964844,91.73789978027344,21.264257431030273
2018-10-09,112.5999984741211,171.42401123046875,92.66622161865234,21.255891799926758
2018-10-10,112.87999725341797,163.8848876953125,92.41378784179688,21.230810165405273
2018-10-11,115.77999877929688,161.85220336914062,93.53748321533203,21.11374282836914
2018-10-12,115.2300033569336,166.35659790039062,93.21177673339844,21.18063735961914
2018-10-15,116.0,164.34292602539062,93.17107391357422,21.13046646118164
2018-10-16,115.80000305175781,169.12405395507812,93.38278198242188,21.13882827758789
2018-10-17,115.79000091552734,169.19088745117188,92.82904052734375,21.247533798217773
2018-10-18,115.91999816894531,165.2686767578125,92.7964859008789,21.339513778686523
2018-10-19,116.01000213623047,165.115966796875,92.59294128417969,21.297704696655273
2018-10-22,115.70999908447266,165.96527099609375,92.47079467773438,21.372961044311523
2018-10-23,116.38999938964844,165.3545684814453,92.76393127441406,21.339513778686523
2018-10-24,116.66000366210938,157.78677368164062,93.46419525146484,21.448219299316406
2018-10-25,116.4000015258789,163.24551391601562,93.0733413696289,21.506752014160156
2018-10-26,116.7699966430664,159.04647827148438,93.63520812988281,21.448219299316406
2018-10-29,116.30999755859375,155.77317810058594,93.42351531982422,21.506752014160156
2018-10-30,115.80000305175781,158.34033203125,92.95935821533203,21.598730087280273
2018-10-31,115.1500015258789,162.06216430664062,92.48706817626953,21.590370178222656
2018-11-01,116.62999725341797,164.19981384277344,92.57280731201172,21.448219299316406
2018-11-02,116.6500015258789,161.64227294921875,91.42184448242188,21.498390197753906
2018-11-05,116.37000274658203,161.24139404296875,91.78102111816406,21.490026473999023
2018-11-06,116.04000091552734,162.46295166015625,91.72386169433594,21.439855575561523
2018-11-07,116.02999877929688,167.5590362548828,91.84628295898438,21.398046493530273
2018-11-08,115.77999877929688,166.49017333984375,91.83815002441406,21.523473739624023
2018-11-09,114.4800033569336,163.6844482421875,92.52379608154297,21.565284729003906
2018-11-12,113.66000366210938,158.73159790039062,93.12779998779297,21.75760841369629
2018-11-13,113.69999694824219,158.8651885986328,93.07068634033203,21.682350158691406
2018-11-14,114.63999938964844,157.6531982421875,93.12779998779297,21.607093811035156
2018-11-15,114.7699966430664,160.41119384765625,93.08700561523438,21.65726661682129
2018-11-16,115.62000274658203,159.84815979003906,93.62577819824219,21.498390197753906
2018-11-19,115.66999816894531,154.65667724609375,93.886962890625,21.48166847229004
2018-11-20,115.66999816894531,151.8891143798828,93.91963958740234,21.590370178222656
2018-11-21,115.86000061035156,153.0438690185547,93.886962890625,21.590370178222656
2018-11-23,115.7699966430664,151.93682861328125,93.98490905761719,21.632179260253906
2018-11-26,115.63999938964844,155.44871520996094,93.77265930175781,21.673988342285156
2018-11-27,114.94999694824219,155.97360229492188,93.87877655029297,21.73252296447754
2018-11-28,115.37999725341797,160.99334716796875,93.42166900634766,21.62381935119629
2018-11-29,115.73999786376953,160.46844482421875,93.78900909423828,21.590370178222656
2018-11-30,115.54000091552734,161.6326904296875,94.13998413085938,21.673988342285156
2018-12-03,116.41000366210938,164.45742797851562,94.80841064453125,21.682350158691406
2018-12-04,117.12000274658203,158.1494598388672,96.39568328857422,21.640539169311523
2018-12-06,117.13999938964844,159.26596069335938,96.69840240478516,21.632179260253906
2018-12-07,118.08999633789062,154.00772094726562,96.87837219238281,21.573644638061523
2018-12-10,117.68000030517578,155.62049865722656,97.27928924560547,21.715797424316406
2018-12-11,117.54000091552734,156.1358184814453,97.26290130615234,21.77433204650879
2018-12-12,117.79000091552734,157.51007080078125,96.82929992675781,21.690711975097656
2018-12-13,117.52999877929688,157.55775451660156,96.60023498535156,21.690711975097656
2018-12-14,117.05999755859375,153.721435546875,96.9356460571289,21.77433204650879
2018-12-17,117.87000274658203,150.2381134033203,97.50016784667969,21.715797424316406
2018-12-18,118.1500015258789,151.18292236328125,98.08407592773438,21.707435607910156
2018-12-19,117.43000030517578,147.47067260742188,99.37987518310547,21.715797424316406
2018-12-20,119.23999786376953,145.33297729492188,99.0190200805664,21.548559188842773
2018-12-21,118.72000122070312,140.82861328125,99.00261688232422,21.690711975097656
2018-12-24,120.0199966430664,137.3363037109375,99.49468231201172,21.5943603515625
2018-12-26,119.66000366210938,145.9114532470703,98.42852783203125,21.704235076904297
2018-12-27,120.56999969482422,146.47616577148438,98.44493103027344,21.611265182495117
2018-12-28,121.05999755859375,146.3995361328125,99.27326202392578,21.55210304260254
2018-12-31,121.25,147.63409423828125,99.65050506591797,21.509845733642578
2019-01-02,121.33000183105469,148.22755432128906,100.17536926269531,21.670427322387695
2019-01-03,122.43000030517578,143.38479614257812,101.31529998779297,21.55210304260254
2019-01-04,121.44000244140625,149.51950073242188,100.14254760742188,21.518295288085938
2019-01-07,121.86000061035156,151.2996368408203,99.84729766845703,21.42532730102539
2019-01-08,121.52999877929688,152.66822814941406,99.58489227294922,21.49294090270996
2019-01-09,122.30999755859375,153.91238403320312,99.42906951904297,21.290096282958984
2019-01-10,121.58999633789062,154.35260009765625,98.78936767578125,21.416873931884766
2019-01-11,121.80000305175781,153.7879638671875,99.17485046386719,21.433778762817383
2019-01-14,122.08999633789062,152.42892456054688,98.80580139160156,21.433778762817383
2019-01-15,121.87999725341797,155.40533447265625,98.44493103027344,21.509845733642578
2019-01-16,122.2699966430664,155.37669372558594,98.54334259033203,21.535200119018555
2019-01-17,122.11000061035156,156.60166931152344,98.56798553466797,21.535200119018555
2019-01-18,121.0199966430664,158.152099609375,98.05128479003906,21.602813720703125
2019-01-22,121.44999694824219,154.9842987060547,98.715576171875,21.602813720703125
2019-01-23,121.27999877929688,155.18524169921875,98.6745834350586,21.55210304260254
2019-01-24,121.08999633789062,156.19017028808594,99.32247924804688,21.67888069152832
2019-01-25,122.86000061035156,158.056396484375,98.8467788696289,21.501394271850586
2019-01-28,123.29000091552734,156.1040496826172,98.74837493896484,21.518295288085938
